Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Pizza Diavolo,100.0,212.0,7.7,26.0,8.7,Hallo Pizza
Döner Pizza ,100.0,229.0,7.9,27.0,12.0,Hallo Pizza
Pizza Caprese,1 Pizza ,653.0,16.8,97.2,28.5,Hallo Pizza
Fit Pizza,100.0,357.0,16.0,4.4,31.0,Hallo Pizza
Pizza-Kombi,100.0,195.0,3.6,34.0,5.6,Hallo Pizza
Pizza Nacho ,100.0,229.0,6.2,32.0,9.8,Hallo Pizza
Pizza Funghi,1 pizza ,801.0,31.4,94.2,29.6,Hallo Pizza
Pizza-Stangen ,100.0,409.0,9.0,65.0,14.1,Hallo Pizza
Pizza Gemüse ,100.0,205.0,7.6,25.4,8.0,Hallo Pizza
Pizza Grandiosa,100.0,213.0,0.75,44.0,6.6,Hallo Pizza
Michaels Pizza,100.0,215.0,7.6,26.0,9.5,Hallo Pizza
Pizza Salame,1 Pizza ,785.0,28.0,92.0,36.0,Hallo Pizza
Pizza Fina,100.0,229.0,8.7,20.3,15.1,Hallo Pizza
Pizza Spinaci,1 Pizza ,761.0,32.0,82.0,32.0,Hallo Pizza
Pizza Hawaii ,100.0,197.0,6.3,25.2,9.0,Hallo Pizza
Pizza Funghi ,1 Pizza  ,741.0,29.0,84.0,31.0,Hallo Pizza
Pizza Mozzarella,100.0,206.0,7.1,25.0,9.6,Hallo Pizza
Pizza Sucuk,1 Pizza ,117.0,42.0,146.0,46.0,Hallo Pizza
Pizza Pura,1 Portion ,586.0,6.6,110.0,18.0,Hallo Pizza
Pizza Hawaii,100.0,197.0,5.3,27.0,9.2,Hallo Pizza
Protein Pizza,100.0,311.0,1.5,19.0,49.0,Hallo Pizza
Protein Pizza,100.0,291.0,10.0,16.0,32.0,Hallo Pizza
Pizza Margherita,1 Pizza ,543.0,9.5,96.7,14.5,Hallo Pizza
Pizza Suppe,100.0,61.0,2.0,7.1,2.3,Hallo Pizza
Pizza-Set,100.0,194.0,3.6,34.0,5.6,Hallo Pizza
Pizza Grissini,100.0,397.0,6.9,68.0,13.0,Hallo Pizza
Keto Pizza,100.0,163.0,9.1,4.2,13.3,Hallo Pizza
Protein Pizza,100.0,316.0,2.5,32.0,30.0,Hallo Pizza
Pizza Tonno,1 Pizza ,731.0,28.0,82.0,36.0,Hallo Pizza
Funghi Pizza,100.0,182.0,2.9,33.0,5.1,Hallo Pizza
Pizza Henryk,100.0,204.0,9.24,20.45,6.25,Hallo Pizza
Brezel Pizza,100.0,203.0,6.4,25.8,10.0,Hallo Pizza
Pizza Kombi,100.0,185.0,1.1,36.0,5.6,Hallo Pizza
BBQ-Pizza,1 Portion,101.0,30.0,100.0,82.0,Hallo Pizza
Vegetaria Pizza,1 Portion,716.0,17.0,92.0,44.0,Hallo Pizza
Pizza Salami,100.0,212.0,7.2,25.5,10.0,Hallo Pizza
Pizza Salami,100.0,265.0,10.6,31.1,9.9,Hallo Pizza
Pizza Leberkäse,100.0,298.0,26.0,2.0,13.5,Hallo Pizza
Pizza Pollo,1 Pizza ,768.0,32.5,84.0,30.8,Hallo Pizza
Pizza Mediterranea,100.0,195.0,6.6,23.3,9.8,Hallo Pizza
Pizza Mozzarella,100.0,213.0,7.0,26.3,10.2,Hallo Pizza
Pizza Margherita,100.0,230.0,9.2,27.0,7.5,Hallo Pizza
Pizza Prosciutto,1 Pizza ,766.0,33.0,79.0,36.0,Hallo Pizza
Pizza Teig,100.0,186.0,2.9,32.0,6.0,Hallo Pizza
Pizza Peperoni,100.0,148.0,4.4,20.9,6.4,Hallo Pizza
Pizza Arrabbiata,100.0,223.0,7.7,28.1,9.3,Hallo Pizza
Pizza Classico,100.0,285.0,13.4,28.9,10.6,Hallo Pizza
Pizza Salame,1 Pizza ,876.0,41.6,89.9,32.3,Hallo Pizza
Pizza Crudo,1 Pizza,847.0,39.0,162.0,35.0,Hallo Pizza
Pizza Verdura,100.0,197.0,6.1,25.8,8.7,Hallo Pizza
Pizza Base ,100.0,281.0,5.3,51.0,4.3,Hallo Pizza
Pizza Hawaii,100.0,199.0,4.9,28.0,9.7,Hallo Pizza
Pizza Speciale,100.0,270.0,13.2,26.6,10.3,Hallo Pizza
Pizza Diavola,1 Pizza ,858.0,30.0,108.4,34.4,Hallo Pizza
Pizza Mozzarella,1 Pizza ,959.0,38.4,108.8,40.4,Hallo Pizza
Pizza Chicken,1 Pizza ,751.0,24.0,93.4,36.9,Hallo Pizza
Pizza Mozzarella,1 Pizza ,846.0,40.0,81.0,36.0,Hallo Pizza
Pizza Salami,1 Pizza ,100.0,43.1,112.7,38.5,Hallo Pizza
Pizza Tonno,1 Pizza ,806.0,35.0,82.0,37.0,Hallo Pizza
Pizza Funghi,1 Pizza ,810.0,36.9,84.0,32.1,Hallo Pizza
Pizza Baguette,2 Stück ,599.0,19.8,79.0,23.0,Hallo Pizza
Pizza Salami,100.0,232.0,8.4,28.4,9.6,Hallo Pizza
Pizza Mediterranea,1 Pizza ,683.0,23.1,81.6,34.3,Hallo Pizza
Pizza-Kit,100.0,208.0,3.7,33.0,7.4,Hallo Pizza
Pizza Pasta,1 Pizza ,918.0,34.0,115.0,33.0,Hallo Pizza
Thunfisch-Pizza,1 Pizza ,829.0,29.3,106.4,30.4,Hallo Pizza
Pizza Vegetale,1 Pizza ,605.0,16.8,85.8,23.5,Hallo Pizza
Pizza Tonno,100.0,194.0,6.7,23.7,8.8,Hallo Pizza
Pizza Tomaten,100.0,23.0,0.3,3.0,1.2,Hallo Pizza
Pizza-Leberkäs,100.0,254.0,20.0,1.5,16.0,Hallo Pizza
Spinat Pizza,1 Pizza  ,699.0,17.9,98.7,31.2,Hallo Pizza
Pizza Bratwurst ,100.0,320.0,28.0,3.9,13.0,Hallo Pizza
Pizza Striker,100.0,508.0,31.0,52.0,4.2,Hallo Pizza
Pizza Teig,100.0,252.0,1.9,50.0,7.1,Hallo Pizza
Pizza Schinken,1 Pizza ,805.0,22.8,106.8,38.9,Hallo Pizza
Pizza Spinat,100.0,199.0,5.6,28.0,7.9,Hallo Pizza
Pizza Vegana,100.0,203.0,5.2,33.0,5.6,Hallo Pizza
Pizza Meeresfrüchte,1 Pizza ,920.0,35.2,106.8,41.2,Hallo Pizza
Pizza Margherita,1 Portion ,607.0,24.0,78.0,20.0,Hallo Pizza
Pizza Käse,100.0,342.0,25.0,3.0,25.0,Hallo Pizza
Pizza Brötchen ,100.0,267.0,5.3,46.0,7.2,Hallo Pizza
Pizza-Leberkäse,100.0,304.0,26.0,3.6,13.5,Hallo Pizza
Pizza Mozzarella,100.0,267.0,20.0,0.8,21.0,Hallo Pizza
Pizza Salami,100.0,250.0,9.5,29.0,11.0,Hallo Pizza
Pizza-Fleischkäse,100.0,252.0,20.4,1.1,16.1,Hallo Pizza
Pizza Rucola ,100.0,196.0,5.6,27.0,8.5,Hallo Pizza
Pizza Diavolo ,100.0,216.0,7.7,26.0,9.4,Hallo Pizza
Salami Pizza ,1 Pizza ,888.0,35.7,103.6,34.0,Hallo Pizza
Pizza Peperoni,1 pizza ,797.0,35.1,84.1,33.0,Hallo Pizza
Pizza Salami,100.0,204.0,7.1,25.4,9.9,Hallo Pizza
Pizza Salame,100.0,257.0,10.0,32.0,8.5,Hallo Pizza
Pizza Hawaii ,100.0,200.0,4.6,28.9,9.8,Hallo Pizza
Pizza Thunfisch ,100.0,204.0,5.4,26.0,12.0,Hallo Pizza
Pizza Sauce,100.0,34.0,0.1,7.2,0.8,Hallo Pizza
Pizza Salami,1 Pizza ,114.0,55.0,110.0,46.0,Hallo Pizza
Pizza Spinaci ,100.0,171.0,5.1,24.0,6.7,Hallo Pizza
Pizza Margherita,100.0,211.0,4.6,32.5,8.9,Hallo Pizza
Pizza Schinken,100.0,182.0,4.9,24.9,10.0,Hallo Pizza
Pizza Tonno,1 Pizza  ,558.0,14.0,75.0,31.0,Hallo Pizza
Pizza Margherita,1 Pizza ,697.0,19.0,100.0,28.0,Hallo Pizza
Döner Pizza,100.0,236.0,8.7,28.0,10.0,Hallo Pizza
Pizza Bufala,100.0,252.0,8.9,33.0,9.1,Hallo Pizza
Spinaci Pizza,100.0,174.0,2.8,31.0,5.0,Hallo Pizza
Reibkäse Pizza,100.0,319.0,23.0,1.0,27.0,Hallo Pizza
Pizza Fantasia,100.0,190.0,7.6,21.0,8.7,Hallo Pizza
Pizza Margherita,100.0,217.0,4.4,34.0,9.0,Hallo Pizza
Pizza Salame,1 Portion ,812.0,25.0,109.0,34.0,Hallo Pizza
Pizza Fantasia,100.0,190.0,7.6,21.0,8.7,Hallo Pizza
Pizza Bufala,100.0,192.0,5.8,25.0,9.0,Hallo Pizza
Pizza Ringe,100.0,523.0,29.7,57.0,5.2,Hallo Pizza
Pizza Cracker,100.0,409.0,8.4,69.0,13.0,Hallo Pizza
Pizza Mix,100.0,336.0,26.0,25.0,0.4,Hallo Pizza
Pizza Sauce,100.0,80.0,4.3,8.2,1.1,Hallo Pizza
Dinkel Pizza,100.0,170.0,4.4,24.0,7.7,Hallo Pizza
Pizza Tonno,100.0,224.0,7.4,24.9,13.3,Hallo Pizza
Pizza Romana ,100.0,185.0,5.9,23.7,9.5,Hallo Pizza
Hawaii Pizza,100.0,180.0,5.0,24.7,9.1,Hallo Pizza
Pizza Tonno,100.0,225.0,10.0,23.4,9.7,Hallo Pizza
Pizza Formaggi,1 Pizza ,121.0,60.5,111.7,53.3,Hallo Pizza
DIY Pizza ,100.0,316.0,9.2,47.2,6.5,Hallo Pizza
Turkish Pizza,100.0,205.0,2.7,37.0,7.6,Hallo Pizza
Pizza Party,100.0,375.0,5.1,39.6,33.9,Hallo Pizza
Pizza Mozzarella,1 Portion ,767.0,31.0,80.0,37.0,Hallo Pizza
Pizza Diversi,100.0,179.0,5.1,26.0,6.5,Hallo Pizza
Beef Pizza,1 Portion,631.0,23.0,34.0,69.0,Hallo Pizza
Pizza,100.0,243.0,12.9,22.9,8.0,Hallo Pizza
Pizza,100.0,188.0,3.4,30.1,6.7,Hallo Pizza
Pizza-Pizza Bratfilets,100.0,202.0,13.0,4.3,16.0,Hallo Pizza
Pizza,1 Stück ,816.0,31.7,90.7,38.5,Hallo Pizza
Pizza,100.0,175.0,3.4,28.6,6.2,Hallo Pizza
Pizza,100.0,212.0,15.1,1.4,12.0,Hallo Pizza
Pizza ,100.0,220.0,0.7,2.7,48.0,Hallo Pizza
Pizza,100.0,229.0,9.3,27.0,8.3,Hallo Pizza
Pizza,100.0,220.0,0.7,2.7,48.0,Hallo Pizza
Hallo Frühling Salat,100.0,56.0,3.2,4.2,1.7,Hallo Pizza
Hallo Wach,100.0,53.0,0.0,12.0,0.7,Hallo Pizza
Hallo Körnerstange,100.0,261.0,15.0,22.0,7.9,Hallo Pizza
Lillet Wild Berry,1 Portion,168.0,0.4,26.4,0.6,Hans im Glück
Goldfritten,1 Portion,382.0,15.3,51.6,5.2,Hans im Glück
Hans im Glück,1 Portion,486.0,37.6,4.8,32.5,Hans im Glück
Avocado,1 Portion,549.0,43.5,5.4,33.4,Hans im Glück
Aperol Spritz,1 Portion,169.0,0.0,19.5,0.3,Hans im Glück
Süsskartoffel-Fritten,1 Portion,386.0,20.1,44.5,2.8,Hans im Glück
Klassik,1 Portion,404.0,30.6,4.8,27.5,Hans im Glück
Latte Macchiato,1 Portion,99.0,5.3,7.8,5.0,Hans im Glück
Kleiner Salat,1 Portion,163.0,14.4,5.5,2.5,Hans im Glück
Heisse Schokolade,1 Portion,172.0,7.4,18.1,7.8,Hans im Glück
Espresso,1 Portion,3.0,0.1,0.6,0.0,Hans im Glück
Beherzter,1 Burger,795.0,45.5,73.7,18.5,Hans im Glück
Durstlöscher Minze-Holunder,1 Portion,136.0,0.0,32.0,0.0,Hans im Glück
Wolpertinger,1 Burger,746.0,40.0,72.0,25.0,Hans im Glück
Espresso Macchiato,1 Portion,16.0,0.8,1.5,0.7,Hans im Glück
Avocadocreme,1 Portion,108.0,10.2,1.1,1.5,Hans im Glück
Kaffee Crema,1 Portion,3.0,0.1,0.6,0.0,Hans im Glück
Hans im Glück Burger-Sosse,1 Portion,221.0,21.9,6.5,0.2,Hans im Glück
Seelenheil ,1 Portion,803.0,42.1,81.8,22.1,Hans im Glück
Trüffel-Mayo,1 Portion,236.0,24.7,4.1,0.2,Hans im Glück
Vollmundig,1 Portion,549.0,40.7,10.7,34.1,Hans im Glück
Käse & Speck,1 Portion,558.0,43.7,4.9,36.5,Hans im Glück
Vegane Nuggets,1 Portion,404.0,22.0,22.4,25.2,Hans im Glück
Doppelter Espresso,1 Portion,4.0,0.1,0.8,0.1,Hans im Glück
Meisterwerk,1 Portion Brotlos,432.0,26.6,10.6,36.0,Hans im Glück
Vogelfrei,1 Portion,750.0,45.8,52.5,24.9,Hans im Glück
Glücksgriff,1 Portion,502.0,37.5,21.3,16.0,Hans im Glück
Wilder Westen,1 Portion,654.0,42.9,32.0,34.3,Hans im Glück
Rotkäppchen,1 Portion,55.0,1.0,12.0,1.0,Hans im Glück
Nugget Burger,1 Portion,405.0,21.0,40.1,13.5,Hans im Glück
Alkoholfreier Hugo,1 Portion,117.0,0.5,25.7,0.1,Hans im Glück
Chili-Cheddar-Fritten,1 Portion,177.0,13.1,6.7,7.9,Hans im Glück
Hugo,1 Portion,156.0,0.3,21.3,0.2,Hans im Glück
Kraftprotz,1 Portion,716.0,54.0,23.0,34.1,Hans im Glück
Geissbock,1 Portion,619.0,45.5,15.8,36.5,Hans im Glück
Glückspilz,1 Portion,561.0,42.6,28.1,14.9,Hans im Glück
Pfefferbusch,1 Portion,528.0,39.0,32.1,10.7,Hans im Glück
Avocado-Fritten,1 Portion,209.0,20.3,4.8,1.2,Hans im Glück
Durstlöscher Mango-Minze,1 Portion,108.0,1.0,24.0,1.0,Hans im Glück
Geselle,1 Portion,469.0,31.7,6.5,39.3,Hans im Glück
Schnittlauchcreme,1 Portion,134.0,13.2,2.5,1.6,Hans im Glück
Cappuccino,1 Portion,78.0,4.2,6.2,3.9,Hans im Glück
Minne,1 Portion,209.0,0.6,47.3,0.9,Hans im Glück
Himbeer Minzessin,1 Portion,177.0,1.2,37.2,0.6,Hans im Glück
Kleiner Klassik,1 Portion,398.0,22.7,31.7,17.8,Hans im Glück
Rohköstlich,1 Portion,429.0,30.6,29.7,7.9,Hans im Glück
Omas Geheimnis,1 Portion,393.0,23.1,41.6,4.0,Hans im Glück
Moskito,1 Portion,137.0,0.1,33.0,0.3,Hans im Glück
Grosse Portion Gemischte Fritten,1 Portion,113.0,52.3,141.9,11.9,Hans im Glück
Eistee Pfirsich-Limette,1 Portion,143.0,0.8,31.5,0.2,Hans im Glück
Thunfisch-Filets im Eigenen Saft,100.0,104.0,1.3,0.0,23.0,Hans im Glück
Knödel Halb & Halb im Kochbeutel,100.0,107.0,0.6,23.9,1.1,Hans im Glück
Chips im Kessel Geröstet Barbecue,100.0,503.0,26.0,59.0,6.2,Hans im Glück
Eis Mit Sahnegeschmack Im Waffelbecher,100.0,225.0,8.8,21.8,3.3,Hans im Glück
Thunfisch Filets im Eigenen Saft,100.0,115.0,0.7,1.0,27.0,Hans im Glück
Ananas Stücke im Eigenen Saft,100.0,54.0,0.0,13.0,0.0,Hans im Glück
Delikatess Geflügel Würstchen im Saitling,1 Portion ,86.0,6.7,0.3,6.1,Hans im Glück
Vegetarischer Mühlen Snack im Teigmantel ,100.0,357.0,21.0,29.0,13.0,Hans im Glück
Thunfisch Filets im Eigenen Saft,100.0,98.0,0.6,0.5,23.0,Hans im Glück
Thunfisch Filets im Eigenen Saft ,100.0,101.0,1.0,0.0,23.0,Hans im Glück
Chips im Kessel Geröstet Barbecue ,100.0,502.0,27.0,55.0,6.3,Hans im Glück
Chicken Nuggets im Knusprigen Backteig,100.0,231.0,12.2,18.5,10.9,Hans im Glück
Premium Joghurt im Glas Mango,100.0,131.0,7.0,14.0,3.0,Hans im Glück
Finesse Putenbrust im Ofen Gegrillt ,100.0,111.0,2.0,1.0,22.0,Hans im Glück
Ananas im Eigenen Saft ,100.0,49.0,0.5,11.0,0.5,Hans im Glück
Chicken Nuggets Im Backteig,100.0,148.0,5.9,6.2,17.5,Hans im Glück
Salami im Schwarzen Pfeffermantel,2 Scheiben ,40.0,3.3,0.1,2.5,Hans im Glück
Delikatess Salami im Pfeffermantel,1 Scheibe ,11.0,0.9,0.1,0.8,Hans im Glück
Wiener Würstchen im Weizenbrötchen,100.0,280.0,11.0,33.4,10.5,Hans im Glück
Rindfleisch im Eigenen Saft,100.0,211.0,15.0,0.0,19.0,Hans im Glück
Chicken Nuggets im Backteigmantel,100.0,211.0,11.6,15.6,11.1,Hans im Glück
Schwarze Bohnen im Aufguss,100.0,114.0,0.9,16.0,7.0,Hans im Glück
Premium Salami im Pfeffermantel,2 Scheiben ,55.0,4.3,0.2,3.8,Hans im Glück
Langkorn Reis im Kochbeutel,100.0,349.0,0.9,77.3,7.3,Hans im Glück
Premium Salami im Pfeffermantel,100.0,305.0,24.0,1.0,21.0,Hans im Glück
Chicken Nuggets im Knuspermantel,100.0,136.0,1.2,14.0,17.0,Hans im Glück
Alaska-Seelachsfilet im Knuspermantel,1 Portion,620.0,26.06,68.31,25.18,Hans im Glück
Genießer-Salami im Pfeffermantel,100.0,338.0,27.0,1.5,22.2,Hans im Glück
Rindfleisch im Eigenen Saft,100.0,179.0,11.0,0.5,20.0,Hans im Glück
Langkorn Spitzenreis im Kochbeutel,100.0,353.0,1.0,77.9,7.7,Hans im Glück
Schweinefleisch im Eigenen Saft,100.0,260.0,22.0,0.5,15.0,Hans im Glück
Rindfleisch im Eigenen Saft,100.0,224.0,16.0,1.0,19.0,Hans im Glück
Delikatess Salami im Käsemantel,1 Scheibe  ,11.0,0.9,0.1,0.7,Hans im Glück
Schnellkoch-Reis im Kochbeutel,100.0,359.0,0.3,81.3,7.4,Hans im Glück
Langkorn Reis im Kochbeutel,100.0,353.0,1.0,77.9,7.7,Hans im Glück
Rheinische Leberwurst im Ring ,100.0,330.0,30.0,1.0,14.0,Hans im Glück
Salami im Schwarzen Pfeffermantel,2 Scheiben ,40.0,3.3,0.1,2.5,Hans im Glück
Erdnüsse im Teigmantel Paprika ,100.0,516.0,32.0,41.0,14.0,Hans im Glück
Truthahnfleisch im Eigenen Saft ,100.0,166.0,10.0,0.5,19.0,Hans im Glück
Truthahnfleisch im Eigenen Saft ,100.0,185.0,12.0,1.0,18.0,Hans im Glück
Cruncher Erdbeer im Kern ,1 Eis ,150.0,9.0,15.3,1.6,Hans im Glück
Erdnüsse im Teigmantel Paprika ,100.0,552.0,34.0,44.0,15.0,Hans im Glück
Truthahnfleisch im Eigenen Saft,100.0,166.0,10.0,0.5,18.4,Hans im Glück
Rindfleisch im Eigenen Saft,100.0,227.0,16.0,0.8,20.0,Hans im Glück
Hähnchenbrustfleisch im Eigenen Saft,100.0,172.0,11.7,0.5,16.9,Hans im Glück
Hähnchenfleisch im Eigenen Saft,100.0,169.0,11.1,1.0,17.5,Hans im Glück
Puten-Brustfilet im Paprikamantel,100г,124.0,3.0,1.0,23.0,Hans im Glück
Gefüllte Hähnchenbrust im Baconmantel,1 Portion ,931.0,55.85,54.88,50.31,Hans im Glück
Langkorn Reis im Kochbeutel,1 Portion ,220.0,0.6,48.7,4.8,Hans im Glück
Chicken Nuggets im Backteig,100.0,199.0,9.2,16.4,12.5,Hans im Glück
Schweinefleisch im Eigenen Saft,100.0,294.0,25.0,0.7,16.0,Hans im Glück
Erdnüsse im Teigmantel Wasabi,100.0,511.0,31.5,40.6,14.1,Hans im Glück
Pastrami Rindfleisch im Pfeffermantel,100.0,113.0,3.0,1.5,20.0,Hans im Glück
Thunfisch im Eigenen Saft,100.0,112.0,1.1,0.1,25.3,Hans im Glück
Hähnchenfleisch im Eigenen Saft,100.0,145.0,8.0,0.5,17.0,Hans im Glück
Thunfisch im Eigenen Saft,100.0,97.0,1.0,1.0,21.0,Hans im Glück
Tintenfischringe Im Backteig,100.0,165.0,9.0,14.0,6.9,Hans im Glück
Ziegenfrischkäse im Speckmantel,1 Portion ,79.0,6.0,0.9,5.0,Hans im Glück
Salami im Käsemantel,1 Scheibe ,11.0,0.9,0.1,0.8,Hans im Glück
Blutwurst im Ring,100.0,326.0,35.0,1.0,13.0,Hans im Glück
Leberwurst im Ring,100.0,375.0,35.0,1.0,14.0,Hans im Glück
Seelachs im Backteig,100.0,144.0,4.9,11.0,13.7,Hans im Glück
Datteln im Speckmantel,100.0,300.0,11.2,36.1,9.8,Hans im Glück
Ziegenfrischkäse im Speckmantel,100.0,282.0,22.0,1.1,20.0,Hans im Glück
Tintenfischringe im Backteig,100.0,192.0,8.8,22.0,6.1,Hans im Glück
Putenbrust im Paprikamantel,100.0,107.0,2.0,1.0,20.9,Hans im Glück
Calamares Im Backteig,100.0,203.0,11.0,17.0,9.0,Hans im Glück
Garnelen Im Backteig,100.0,214.0,6.1,33.5,5.9,Hans im Glück
Bohnen im Speckmantel,3 Stück ,126.0,9.2,4.1,6.1,Hans im Glück
Frühstücksfleisch im Geleemantel,100.0,153.0,9.2,0.5,17.0,Hans im Glück
Bratwurst im Saitling ,100.0,220.0,16.0,1.0,18.0,Hans im Glück
Knusperfilets im Backteig,100.0,137.0,6.0,9.0,11.0,Hans im Glück
Würstchen im Schlafrock,1 Stück ,436.0,33.8,18.1,14.9,Hans im Glück
Macadamia im Schokomantel,100.0,595.0,43.3,42.5,6.5,Hans im Glück
Kabeljaufilets im Backteig,100.0,182.0,10.3,11.6,9.5,Hans im Glück
Kartoffeln im Glas,100.0,59.0,0.1,12.1,1.1,Hans im Glück
Bauernbratwurst im Geleemantel,100.0,174.0,11.9,0.9,15.8,Hans im Glück
Nuggets im Backteig,100.0,261.0,14.0,17.0,16.0,Hans im Glück
Propolis im Honig,100.0,335.0,0.2,83.5,0.1,Hans im Glück
Hähnchen im Baconmantel ,100.0,132.0,7.79,7.22,8.06,Hans im Glück
Schweinefilet im Speckmantel,100.0,167.0,8.9,1.4,20.0,Hans im Glück
Bohnen im Speckmantel,100.0,112.0,8.9,2.3,4.2,Hans im Glück
Prinzessbohnen im Speckmantel,100.0,98.0,7.2,4.5,5.7,Hans im Glück
Schollenfilet im Backteig,100.0,155.0,2.5,18.0,13.0,Hans im Glück
Hähnchenbrustfilet im Speckmantel,100.0,188.0,12.0,0.5,20.0,Hans im Glück
Kichererbsen im Aufguss,100.0,128.0,3.1,13.5,7.8,Hans im Glück
Frühstücksfleisch im Geleemantel,100.0,199.0,15.0,1.0,15.0,Hans im Glück
Vischfilee im Backteig,100.0,158.0,4.4,17.0,10.0,Hans im Glück
Fleischkäse im Laugenknackfrischen,1 Portion ,231.0,12.0,20.0,11.0,Hans im Glück
Käsewürstchen im Schäldarm,100.0,277.0,24.8,1.1,12.2,Hans im Glück
Ziegenfrischkäse im Speckmantel,100.0,288.0,23.0,1.0,19.0,Hans im Glück
Ziegenfrischkäse im Speckmantel,100.0,288.0,23.0,1.0,19.0,Hans im Glück
Hähnchenbrustfilet im Currymantel,100.0,104.0,2.0,0.5,21.0,Hans im Glück
Datteln im Speckmantel,100.0,379.0,19.1,38.0,11.2,Hans im Glück
Ziegenfrischkäse im Speckmantel,100.0,288.0,23.0,1.1,19.0,Hans im Glück
Kibbelinge im Backteig,100.0,168.0,5.7,20.0,9.1,Hans im Glück
Rindfleisch im Aufguss,100.0,315.0,30.0,0.2,11.0,Hans im Glück
Schweinefilet im Pfeffermantel,100.0,105.0,2.0,1.7,20.0,Hans im Glück
Ziegenkäse im Speckmantel ,1 Stück  ,79.0,6.0,0.9,17.0,Hans im Glück
Knusperfilet im Backteig,100.0,168.0,6.0,16.0,12.0,Hans im Glück
Hähnchenbrustfilet im Currymantel,100.0,106.0,2.0,1.0,21.0,Hans im Glück
Schweinefilet im Speckmantel,100.0,134.0,5.2,0.5,21.0,Hans im Glück
Spargel im Speckmantel,100.0,110.0,7.6,3.7,6.4,Hans im Glück
Weichkäse im Speckmantel ,100.0,345.0,29.0,1.0,20.0,Hans im Glück
Quinoa Im Cup,100.0,136.0,3.2,21.4,5.2,Hans im Glück
Kuchen im Glas,1 Kuchen ,253.0,7.4,35.0,10.0,Hans im Glück
Alice im Beerenland,100.0,363.0,8.6,51.2,10.8,Hans im Glück
Knusperfilet im Backteig,100.0,192.0,8.7,16.0,12.0,Hans im Glück
Putenbrustfilet im Paprikamantel,100.0,115.0,2.0,1.0,23.0,Hans im Glück
Lachsschinken im Kräutermantel,100.0,127.0,2.0,1.0,26.0,Hans im Glück
Ziegenkäse im Speckmantel,100.0,262.0,21.0,2.1,16.2,Hans im Glück
Erdnüsse im Teigmantel,100.0,531.0,33.0,40.0,16.0,Hans im Glück
Bohnen im Speckmantel,100.0,98.0,7.2,0.8,5.7,Hans im Glück
Leberpastete im Speckmantel,100.0,306.0,27.0,1.5,14.0,Hans im Glück
Salami Im Kräutermantel,100.0,427.0,36.0,1.5,24.0,Hans im Glück
Pfefferbeißer im Saitling,100.0,263.0,20.0,0.5,20.0,Hans im Glück
Hähnchenbrustfilet im Currymantel,100.0,115.0,2.9,1.0,21.0,Hans im Glück
Ziegenfrischkäse im Blätterteig,100.0,322.0,24.0,14.8,11.6,Hans im Glück
Geflügelmett im Geleemantel,100.0,128.0,5.8,1.0,18.8,Hans im Glück
Geflügelbratwurst im Schafsaitling,100.0,165.0,11.0,0.5,16.0,Hans im Glück
Schmetterlinge im Bauch ,100.0,339.0,0.2,82.0,0.4,Hans im Glück
Feigen im Speckmantel,100.0,383.0,22.2,30.9,12.3,Hans im Glück
Bratwurst im Saitling ,100.0,250.0,20.0,1.0,16.5,Hans im Glück
Würstchen im Schlafrock,100.0,171.0,9.66,14.89,4.36,Hans im Glück
Leberpastete im Speckmantel,100.0,326.0,20.0,3.3,13.0,Hans im Glück
Fleischwurst im Ring,100.0,285.0,25.0,2.0,13.0,Hans im Glück
Bohnen im Speckmantel,100.0,113.0,6.2,4.7,7.1,Hans im Glück
Schweinefilet im Speckmantel,100.0,235.0,17.0,0.5,20.0,Hans im Glück
Seelachsfilet im Backteig,100.0,223.0,13.3,15.6,10.2,Hans im Glück
Zwiebelringe im Backteig,100.0,216.0,11.0,25.3,3.0,Hans im Glück
Pflaumen im Speckmantel,100.0,315.0,15.0,30.0,9.5,Hans im Glück
Knusperfilet im Backteig,100.0,187.0,9.7,13.2,11.4,Hans im Glück
Hähnchenbrustfilet im Speckmantel,100.0,188.0,12.0,0.5,20.0,Hans im Glück
Putenbrustfilet im Paprikamantel ,100.0,123.0,2.9,1.0,23.0,Hans im Glück
Hähnchenbrust im Backteig,100.0,200.0,12.0,15.0,7.0,Hans im Glück
Seelachs im Wintermantel,100.0,86.0,3.1,8.5,4.9,Hans im Glück
Kümmel-Glück mit Paprika,100.0,364.0,29.0,0.5,25.0,Hans im Glück
Glück aus Roten Trauben,100.0,192.0,0.5,46.0,0.5,Hans im Glück
Glück Passiert aus Erdbeeren,100.0,200.0,0.5,48.0,0.5,Hans im Glück
Glück der Tropen,100.0,582.0,37.6,57.6,3.1,Hans im Glück
Glück Gehabt ,100.0,159.0,9.1,11.5,7.4,Hans im Glück
Spekulatius Glück,100.0,585.0,38.9,55.2,3.1,Hans im Glück
Apfel Glück,1 Portion ,26.0,0.4,0.3,0.5,Hans im Glück
Hanf im Glück Möhre Grüner Pfeffer,100.0,187.0,10.4,14.9,7.1,Hans im Glück
Fruchtiges Glück ,100.0,507.0,31.4,52.6,5.2,Hans im Glück
Hanf im Glück Scharfe Paprika,100.0,188.0,11.2,12.2,7.6,Hans im Glück
Hanf im Glück Tomate-Olive,100.0,183.0,11.1,12.0,7.4,Hans im Glück
