Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Yumyum Whey Strawberry White Chocolate,100.0,383.0,5.3,8.9,72.9,YumYum
Yumyum Whey Cinnamon & Sugar,100.0,385.0,5.6,5.8,77.6,YumYum
Yumyum Whey Apple Cinnamon,100.0,387.0,6.6,6.4,73.0,YumYum
Yumyum Cream,100.0,531.0,38.0,36.0,24.0,YumYum
Yumyum BCAA,1 Portion ,48.0,0.1,0.56,10.1,YumYum
Yumyum Sweets,1 Portion ,42.0,1.7,3.2,2.4,YumYum
Wakame,100.0,111.0,3.0,6.0,15.0,Yutaka
Udon Noodles,100.0,337.0,0.9,71.0,9.5,Yutaka
Soba Noodles,100.0,350.0,0.7,69.0,15.0,Yutaka
Mirin,100.0,223.0,1.0,55.0,1.0,Yutaka
Sushi Nori,100.0,337.0,3.3,40.0,41.0,Yutaka
Hochzeit Nudeln,100.0,363.0,3.0,71.0,13.0,Zabler
Breite Bandnudeln,100.0,363.0,3.0,71.0,13.0,Zabler
Spaghetti,100.0,363.0,3.0,71.0,13.0,Zabler
Paradiso Bio Fusilli,100.0,350.0,2.5,65.7,13.0,Zabler
Paradiso Bio Fusilloni,100.0,356.0,1.5,72.7,11.5,Zabler
Breite Nudelnester,100.0,359.0,2.0,72.0,12.0,Zabler
Hubertus Spätzle,100.0,363.0,3.0,71.0,13.0,Zabler
Paradiso Bio Fettuce,100.0,350.0,2.5,65.7,13.0,Zabler
Pappardelle,100.0,356.0,1.3,72.7,12.6,Zabler
Tagliatelle,100.0,356.0,1.5,72.7,11.5,Zabler
Mac And Cheese,100.0,99.0,3.5,14.0,2.9,Zamek
Pasta All Arrabbiata,1 Portion ,266.0,1.5,50.0,10.0,Zamek
Nudeln in Tomaten-Mozzarella-Sauce,1 Becher ,240.0,4.3,42.0,6.8,Zamek
Tomaten Cremesuppe mit Croutons,100.0,38.0,0.8,6.3,0.8,Zamek
Pasta Formaggio,1 Portion  ,281.0,6.6,44.0,9.9,Zamek
Tomatencremesuppe mit Knoblauch und Kräutern,1 Portion ,81.0,1.1,15.0,1.6,Zamek
Mini Salat Croutons mit Pinienkernen,100.0,491.0,27.0,52.0,8.4,Zamek
Quinoa & CO. Oriental Mix,100.0,110.0,0.7,22.0,3.1,Zamek
Pasta Pomodoro Mozzarella,100.0,107.0,1.2,20.0,3.5,Zamek
Thai Chicken,100.0,64.0,1.4,11.0,1.5,Zamek
Kakao,100.0,357.0,20.7,8.8,19.8,Zauberhaft Backen
Back Oblaten,100.0,363.0,0.9,78.0,9.0,Zauberhaft Backen
Streusel Mix,100.0,469.0,17.6,72.7,3.1,Zauberhaft Backen
Walnussfüllung,100.0,473.0,22.0,60.0,7.0,Zauberhaft Backen
Haselnusskerne,100.0,674.0,63.3,6.0,16.3,Zauberhaft Backen
Mandeln,100.0,608.0,51.1,4.5,29.1,Zauberhaft Backen
Die Gute Zum Backen (Butter),100.0,636.0,70.0,0.6,0.8,Zauberhaft Backen
Veganer Ei-Ersatz Zum Backen,100.0,260.0,1.4,45.6,8.0,Zauberhaft Backen
Kakao Zum Backen und Trinken,100.0,389.0,21.9,10.0,23.3,Zauberhaft Backen
Kakao Zum Backen ,100.0,372.0,21.0,8.9,20.0,Zauberhaft Backen
Kakao Zum Backen,100.0,366.0,21.0,8.9,20.0,Zauberhaft Backen
Kakao Zum Backen,100.0,368.0,20.7,8.9,19.9,Zauberhaft Backen
Perfekt Zum Backen,100.0,630.0,70.0,0.0,0.0,Zauberhaft Backen
Nussmus Backen,100.0,644.0,56.0,7.8,20.0,Zauberhaft Backen
Vegan Protein Bar Peanut,1 Riegel ,154.0,5.8,14.3,8.0,Zebra Bar
Vegan Protein Bar Strawberry,1 Riegel ,141.0,3.3,16.3,8.0,Zebra Bar
Cherry Tart,1 Riegel ,138.0,6.0,17.6,2.6,Zebra Bar
Cacao & Orange,100.0,417.0,20.0,45.1,11.0,Zebra Bar
Cashew Crush,1 Portion ,155.0,8.2,16.1,3.5,Zebra Bar
Fruit & Nut Bar Protein Packed With Salted Caramel & Peanuts,1 Riegel ,223.0,12.8,14.1,11.7,Zebra Bar
Hy-pro High Protein Bar Deluxe Chocolate Nut-Crunch,100.0,421.0,15.0,43.0,28.0,Zebra Bar
Snack Bar Nudeln in Rahm-Sauce mit Schnittlauch,1 Portion ,300.0,11.0,40.0,8.0,Zebra Bar
Yum Yum Bar Crisp Creamy Schoko Cookie Core,1 Portion ,230.0,9.6,25.0,18.0,Zebra Bar
2 Layer Protein Bar Crunchy Salted Caramel & Peanut,100.0,361.0,14.0,31.0,31.0,Zebra Bar
Protein Bar Crisp mit Vanille-Joghurt-Geschmack (45g),1 Riegel ,174.0,5.2,14.1,22.5,Zebra Bar
"Fruit & Nut Bar Simply Vegan Peanuts, Coconut & Chocolate",1 Portion ,223.0,13.5,18.2,5.4,Zebra Bar
Hy-pro High Protein Bar Chocolate Cranberry Pie ,100.0,362.0,14.0,25.0,30.0,Zebra Bar
Carb Killa High Protein Bar Dark Chocolate Mint ,100.0,357.0,14.2,22.6,36.8,Zebra Bar
Vegan 30 High Protein Bar Almond Cookie Flavour,1 Riegel ,134.0,6.7,8.1,8.8,Zebra Bar
Carb Control High Protein Bar Blueberry Yoghurt Flavour,100.0,370.0,13.0,25.0,45.0,Zebra Bar
Vegan Creamy Core Protein Bar Chocolate Peanut Caramel,1 Portion ,172.0,10.0,12.0,8.3,Zebra Bar
Protein Bar Crunchy White Chocolate Cookie Dough (45g),1 Riegel ,169.0,7.2,12.8,15.3,Zebra Bar
Snack Bar Nudeln in Pilz-Rahm-Sauce,1 Portion ,290.0,9.0,41.0,9.0,Zebra Bar
Snack Bar Nudeln in Bärlauch-Frischkäse Sauce,1 Becher ,268.0,8.0,37.0,8.7,Zebra Bar
Muscle High Protein Bar 45% Banane-Nuss,1 Riegel ,143.0,3.1,13.0,20.0,Zebra Bar
Low Carb Bar Chocolate Chip Cookie Dough,1 Riegel ,210.0,8.0,24.0,21.0,Zebra Bar
Profi Line 50% Protein Bar Schoko Crisp,1 Riegel ,190.0,6.4,11.7,25.0,Zebra Bar
Profi Line 50% Protein Bar Cookies & Cream,1 Riegel ,180.0,5.0,12.8,25.0,Zebra Bar
Protein Nut Bar Dark Chocolate & Sea Salt,Riegel ,213.0,14.9,6.9,10.3,Zebra Bar
Pretty Little Meal Bar Coffee & Cookie Crisp,100.0,372.0,11.5,40.7,28.9,Zebra Bar
No Whey Bar Joker White Choco Caramel ,1 Riegel ,198.0,9.8,12.0,12.0,Zebra Bar
Vegan 30 High Protein Bar Chocolate Flavour,1 Riegel  ,128.0,6.3,7.7,8.8,Zebra Bar
Creamy Core Protein Bar Chocolate Cookie & Milk,100.0,417.0,21.0,33.0,36.0,Zebra Bar
High Protein 3K Bar Kokos Vanille Mandel,1 Riegel ,189.0,11.0,11.0,14.0,Zebra Bar
Vegan 30 High Protein Bar Peanut Flavour,1 Portion ,123.0,4.4,10.0,9.1,Zebra Bar
Protein 30 High Protein Bar Banana Flavour,1 Riegel ,133.0,5.9,10.0,11.0,Zebra Bar
Protein Bar Crunchy White Chocolate Raspberry (45g),1 Riegel ,167.0,6.9,13.6,14.9,Zebra Bar
Protein Bar Extra Chocolate Double Choc Cashew,1 Bar ,240.0,10.0,21.0,21.0,Zebra Bar
Protein Bar Extra Chocolate Double Choc Cashew,100.0,348.0,15.0,32.0,27.0,Zebra Bar
Protein Bar Crunchy Double Brownie Almond Chip,100.0,391.0,16.4,33.4,33.0,Zebra Bar
Protein Bar Extra Chocolate White Choc Almond ,1 Riegel ,242.0,11.0,24.0,20.0,Zebra Bar
No Whey Bar White Chocolate Peanut Caramel,1 Portion ,188.0,12.0,14.0,11.0,Zebra Bar
Keto On The Go Strawberry Chocolate Bar,100.0,468.0,33.0,31.0,7.6,Zebra Bar
Creamy Core Protein Bar Chocolate Cookie & Milk,1 Portion ,188.0,9.4,15.0,16.0,Zebra Bar
I am a Tasty 50% Protein Bar,100.0,368.0,11.0,26.0,50.0,Zebra Bar
No Whey Bar Joker Caramel Choko Chunk,1 Riegel ,184.0,7.8,15.0,12.0,Zebra Bar
Pretty Little Meal Bar Salted Caramel+Crisp,100.0,363.0,10.7,44.2,26.6,Zebra Bar
Muscle Protein Bar Crunchy Caramel Hazelnut,1 Riegel ,336.0,13.0,26.0,27.0,Zebra Bar
Eat Clean Protein Bar - Double Chocolate,1 Riegel ,197.0,6.1,3.5,20.0,Zebra Bar
Pro 40% Protein Bar Himbeere-Cranberry,1 Riegel ,166.0,4.8,11.3,20.0,Zebra Bar
53% Protein Bar Berry Yoghurt Flavour,1 Riegel ,162.0,4.7,9.6,24.0,Zebra Bar
Yum Yum Bar White Choco Crisp,1 Portion ,237.0,9.9,27.0,16.0,Zebra Bar
Natural Nut Bar Roasted Nuts & Agave ,1 Portion ,234.0,18.0,10.0,7.0,Zebra Bar
Vegan X-Mas Bar Triple Chocolate ,1 Portion ,219.0,8.8,20.0,14.0,Zebra Bar
Oats & Whey Protein Bar Chocolate Chip,1 Portion ,317.0,8.8,39.0,23.0,Zebra Bar
Protein Bar Deluxe Chocolate Peanut Butter,1 Riegel ,185.0,7.0,15.0,20.0,Zebra Bar
Fit Protein Bar White Chocolate Raspberry,1 Bar ,202.0,7.7,17.6,17.6,Zebra Bar
Protein Bar Crunchy White Chocolate Raspberry,100.0,371.0,15.4,30.3,33.0,Zebra Bar
High Protein Chocolate Orange Flavour Bar,1 Riegel ,194.0,4.9,20.4,19.8,Zebra Bar
Vegan Protein Bar Almond Cookie Dough,1 Riegel ,155.0,7.6,9.6,10.4,Zebra Bar
Munsbit Nut Bar with Sea Salt,100.0,475.0,31.0,22.0,18.0,Zebra Bar
Deluxe Protein Bar Crispy Almond Caramel,1 Portion ,171.0,7.6,17.0,13.0,Zebra Bar
Protein Bar Weiße Schokolade-Vanille-Geschmack,100.0,363.0,13.1,30.7,40.0,Zebra Bar
No Whey Bar Chunky Peanut Caramel ,1 Riegel ,191.0,11.0,13.0,11.0,Zebra Bar
Your Protein Bar Peanut Caramel Crunch,100.0,377.0,17.0,34.0,30.0,Zebra Bar
Classic Protein Bar White Chocolate Raspberry ,1 Riegel ,142.0,3.8,11.0,20.0,Zebra Bar
No Whey Bar Chocolate Strawberry Crisp,100.0,372.0,17.0,27.0,27.0,Zebra Bar
No Whey Bar Chocolate Strawberry Crisp,1 Portion ,186.0,8.6,13.0,14.0,Zebra Bar
Fit Vegan Bar Almond Choc Crisp,1 Riegel ,180.0,7.7,14.8,12.2,Zebra Bar
Joe's Vegan Soft Bar Brownie Cappuccino ,1 Portion  ,195.0,10.0,16.0,15.0,Zebra Bar
Energy Crunch Bar Milk Chocolate Chips,100.0,410.0,13.0,59.0,14.0,Zebra Bar
Crunchy Protein Bar Raspberry White Chocolate,1 Riegel ,166.0,6.7,14.0,15.0,Zebra Bar
Protein +Nuts Bar Salted Cashew Caramel,1 Portion ,178.0,8.7,13.0,14.0,Zebra Bar
Whipped Protein Bar Chocolate Peanut Butter ,100.0,327.0,10.0,30.0,32.0,Zebra Bar
Protein + Nuts Bar Pistachio White Choc,1 Riegel  ,185.0,9.5,13.0,14.0,Zebra Bar
Professional Protein Bar Panna Cotta Krokant ,100.0,411.0,14.0,37.0,40.0,Zebra Bar
Basic 30% Protein Bar Cookies & Cream,1 Riegel ,195.0,6.1,19.0,15.0,Zebra Bar
Pro 40% Protein Bar Schokolade-Crisp,1 Riegel ,178.0,6.7,11.1,20.0,Zebra Bar
Snack Bar Spaghetti in Tomaten Sauce,1 Becher ,260.0,2.0,46.0,9.0,Zebra Bar
My Bar Zero Cookies & Cream Flavour,1 Riegel ,202.0,6.0,4.2,21.0,Zebra Bar
Clean Protein Bar Cookie Dough Flavour ,1 Riegel ,179.0,5.4,2.7,19.7,Zebra Bar
Clean Protein Bar Cookie Dough Almond,1 Riegel ,186.0,5.4,2.7,20.0,Zebra Bar
Eat Clean Protein Bar - Cookie Dough,100.0,295.0,7.4,4.7,34.2,Zebra Bar
Eat Clean Protein Bar - Cookie Dough,1 Riegel ,192.0,4.8,3.2,22.0,Zebra Bar
Vegan X-Mas Bar Triple Chocolate ,100.0,365.0,15.0,34.0,23.0,Zebra Bar
Soft Protein Bar Marshmallow Rocky Road,1 Riegel ,209.0,9.7,17.0,17.0,Zebra Bar
Crunchy Dark Chocolate 3K Protein Bar,1 Riegel ,168.0,8.0,12.0,14.0,Zebra Bar
Vegan Perfection Bar Salted Caramel Flavour,1 Riegel ,189.0,9.5,8.1,16.0,Zebra Bar
Soft Protein Bar Salted Peanut Caramel,1 Portion ,217.0,11.0,16.0,16.0,Zebra Bar
Classic Protein Bar White Chocolate Raspberry,100.0,355.0,9.4,27.0,50.0,Zebra Bar
No Whey Bar Nutty Cacao Nibs ,1 Riegel ,189.0,8.8,17.0,10.0,Zebra Bar
Smart Bar Choc Peanut Butter (64g),1 Riegel ,239.0,10.0,23.0,20.0,Zebra Bar
Premium Protein Bar White Chocolate Almond,1 Riegel ,173.0,7.6,17.0,14.0,Zebra Bar
Keto MCT Bar Crunchy Peanut Butter ,100.0,453.0,32.0,8.6,20.0,Zebra Bar
Yummy Protein Bar White Chocolate Cookie,1 Portion ,166.0,6.3,15.0,15.0,Zebra Bar
High Protein Snack Bar Chocolate Praline,1 Riegel ,278.0,9.0,22.0,26.0,Zebra Bar
Protein Nut Bar Peanut Caramel Flavour,1 Riegel ,218.0,9.7,18.0,15.0,Zebra Bar
Vegan Protein Bar Chocolate Brownie Geschmack ,100.0,349.0,13.2,28.2,26.1,Zebra Bar
Protein Choc Bar Chocolate Brownie Style,100.0,403.0,12.0,45.0,27.0,Zebra Bar
One Bar Dark Chocolate Sea Salt,1 Riegel ,210.0,7.0,23.0,20.0,Zebra Bar
Woman 27% Protein Bar Crispy Erdbeere,100.0,334.0,10.5,27.0,27.0,Zebra Bar
Deluxe Protein Bar Crispy Brownie Caramel,1 Riegel ,167.0,7.5,15.0,14.0,Zebra Bar
No Whey Bar Caramel Choco Chunk,1 Riegel ,184.0,7.8,15.0,12.0,Zebra Bar
Protein Bar Elite Dark Chocolate & Berry,1 Stück ,228.0,5.7,24.0,26.0,Zebra Bar
Protein Choc Bar White Almond Crisp,100.0,432.0,16.0,45.0,25.0,Zebra Bar
Protein Ice Cream Bar Hazelnut & Nougat,1 Riegel ,170.0,12.0,9.7,5.7,Zebra Bar
High Protein Bar White Salted Peanut,100.0,394.0,18.0,36.0,34.0,Zebra Bar
Deluxe Protein Bar Crispy Salted Caramel,1 Portion ,169.0,7.4,16.0,14.0,Zebra Bar
Perfection Bar Deluxe Chocolate Caramel Flavour,100.0,382.0,15.0,34.0,36.0,Zebra Bar
No Whey Bar Creamy Coco Flavour,1 Portion ,140.0,7.7,12.0,7.0,Zebra Bar
High Protein Blueberry Yogurt Flavour Bar,1 Portion ,194.0,4.8,20.3,20.0,Zebra Bar
Protein Bar White Chocolate Peanut Caramel,1 Riegel ,192.0,9.0,14.0,16.0,Zebra Bar
OAT & PROTEIN Bar Banana-Chocolate Flavour,1 Portion ,153.0,5.0,14.0,12.0,Zebra Bar
Lean Protein Bar Chocolate & Cookie Dough,1 Riegel ,153.0,4.6,11.0,18.0,Zebra Bar
Professional Protein Bar Panna Cotta Krokant,1 Riegel ,288.0,9.6,26.0,28.0,Zebra Bar
Muscle High Protein Bar Schoko-Crisp,1 Riegel ,168.0,4.0,19.0,16.0,Zebra Bar
Professional Protein Bar Schoko Nougat Crunch,1 Riegel ,286.0,9.6,25.0,28.0,Zebra Bar
Pro 40% Protein Bar Erdnuss-Crisp,1 Riegel ,179.0,6.6,11.7,20.0,Zebra Bar
High pro Bar Chocolate Mint Flavour,80g ,230.0,6.6,22.3,27.5,Zebra Bar
Professional Protein Bar Schoko Nougat Crunch,100.0,412.0,14.0,37.0,40.0,Zebra Bar
Low Carb Protein Bar Caramel Peanut ,1 Riegel ,212.0,7.3,5.1,19.6,Zebra Bar
Eat Clean Protein Bar - Peanut Caramel,1 Riegel ,212.0,7.3,28.7,19.6,Zebra Bar
Eat Clean Protein Bar - Cookies & Cream,1 Riegel ,192.0,4.8,3.2,22.0,Zebra Bar
Natural Energy Cereal Bar Cacao Crunch,1 Riegel  ,160.0,4.4,25.0,3.6,Zebra Bar
Clean Protein Bar Chocolate & White Chunks ,1 Riegel ,202.0,7.8,2.6,20.7,Zebra Bar
Clean Protein Bar Peanut Butter-Chocolate,1 Riegel ,198.0,7.0,3.0,20.6,Zebra Bar
One Bar Chocolate Chip Cookie Dough,1 Riegel ,230.0,8.0,23.0,20.0,Zebra Bar
Pro Bar Elite Dark Chocolate & Berry,1 Portion ,225.0,5.8,23.0,26.0,Zebra Bar
High Protein Bar Chocolate Coconut Flavour ,1 Riegel  ,269.0,7.2,23.0,30.0,Zebra Bar
Clean Protein Bar Raspberry-White Chocolate,1 Riegel ,180.0,4.6,2.7,20.5,Zebra Bar
Q-Bar Dark Chocolate Chunk Flavor,100.0,281.0,5.0,14.3,33.3,Zebra Bar
Lower Carb Crunchy Bar Kirsch-Joghurt,1 Riegel ,154.0,7.4,16.0,11.0,Zebra Bar
Lower Carb Crunchy Bar Kirsch-Joghurt,100.0,385.0,19.0,40.0,27.0,Zebra Bar
High Protein Bar Chocolate Orange Flavour,100.0,324.0,7.4,30.0,38.0,Zebra Bar
Smart Bar Crunchy Blueberry-Milk Chocolate ,1 Riegel ,160.0,5.9,12.4,15.9,Zebra Bar
Smart Bar Crunchy Milk Chocolate-Coconut ,1 Riegel ,163.0,6.2,12.2,15.8,Zebra Bar
Woman 99 Kcal Bar Blaubeere-Joghurt,1 Riegel ,99.0,2.5,11.8,5.8,Zebra Bar
Protein Bar Erdbeer Kakao Crisp (45g),1 Riegel  ,160.0,4.6,9.5,22.5,Zebra Bar
Protein Bar Extra Chocolate Soft Caramel,1 Riegel ,237.0,10.0,22.0,21.0,Zebra Bar
Protein Bar Extra Chocolate Crunchy Peanut,100.0,368.0,17.0,32.0,28.0,Zebra Bar
Vegan Protein Bar Almond Cookie Dough,1 riegel ,155.0,7.6,9.6,10.4,Zebra Bar
Nut Butter Bar Chocolate & Hazelnut Butter,1 Bar ,220.0,10.0,28.0,6.0,Zebra Bar
Crispy Protein Bar White Chocolate Peanut,1 Riegel ,172.0,8.1,19.0,12.0,Zebra Bar
Smart Protein Crispy Bar Chocolate-Brownie,100.0,319.0,10.0,25.0,30.0,Zebra Bar
Protein Bar Deluxe With Pistachio Butter,100.0,408.0,22.0,35.0,25.0,Zebra Bar
Cre&M Wafer Bar Salted Caramel,1 Portion ,120.0,6.7,14.0,0.7,Zebra Bar
Premium Protein Bar Dark Chocolate Fudge,1 Riegel ,169.0,7.5,15.0,14.0,Zebra Bar
Handmade Protein Bar Coconut White Chocolate,1 Riegel ,238.0,11.2,4.9,20.0,Zebra Bar
Your Protein Bar Peanut Caramel Crunch,1 Portion ,169.0,7.7,15.3,13.5,Zebra Bar
Your Protein Bar Vanilla White Crunch ,100.0,366.0,15.0,37.0,30.0,Zebra Bar
Vegan Protein Bar Peanut Crisp Geschmack,1 Riegel ,140.0,5.3,11.4,10.5,Zebra Bar
Natural Nut Bar Peanut Crunch & Cacao,1 Portion ,221.0,15.0,13.0,7.4,Zebra Bar
Smart Bar Plant Dark Choc Brownie,1 Riegel  ,259.0,13.0,9.0,20.0,Zebra Bar
Real 5 Vegan Energy Bar Strawberry,1 Riegel ,234.0,3.8,45.0,3.2,Zebra Bar
Oat Protein Bar Macadamia Cranberry,1 Riegel ,298.0,9.9,24.2,20.1,Zebra Bar
Handmade Protein Bar Chocolate Espresso ,1 Riegel ,215.0,8.9,3.9,21.0,Zebra Bar
High Protein Bar Chunky Brownie ,100.0,373.0,17.0,32.0,30.0,Zebra Bar
Crispy Protein Bar Cookie Dough,100.0,368.0,15.0,40.0,31.0,Zebra Bar
Diet Bar Cinnamon Roll Flavour,100.0,304.0,8.5,5.6,39.0,Zebra Bar
Vegan Protein Bar Chocolate Brownie ,1 Riegel  ,139.0,5.3,11.3,10.4,Zebra Bar
Caramel Choco Soft Protein Bar,1 Riegel ,203.0,9.1,17.0,16.0,Zebra Bar
Vegan Protein Bar Roasted Peanut ,1 Riegel ,173.0,8.5,13.0,10.0,Zebra Bar
Vegan Protein Bar Lemon Cake,1 Riegel ,146.0,6.4,9.6,10.4,Zebra Bar
Crunchy Protein Bar Peanut Butter,100.0,373.0,17.0,29.0,30.0,Zebra Bar
Designer Bar Hazelnut Nougat 45G,1 Portion ,175.0,8.6,13.4,14.2,Zebra Bar
Impact Bar Dark Choc Orange,1 Riegel ,233.0,8.9,20.0,20.0,Zebra Bar
Keto Mct Bar Brownie Crisp,100.0,453.0,32.0,9.3,20.0,Zebra Bar
Yummy Protein Bar Chocolate Brownie,1 Portion ,172.0,6.8,16.0,17.0,Zebra Bar
Vegan Protein Bar Gebrannte Mandel,1 Bar ,231.0,10.9,8.9,16.6,Zebra Bar
Your Protein Bar Cookie Crunch,100.0,364.0,15.0,35.0,30.0,Zebra Bar
Crunchy Protein Bar Cashew Caramela,1 Portion ,134.0,8.0,4.5,7.6,Zebra Bar
Crispy Protein Bar Double Peanut,1 Portion ,182.0,9.0,19.4,11.3,Zebra Bar
Filled Protein Bar Black & White,1 Riegel ,188.0,9.4,15.0,16.0,Zebra Bar
Cini Minis Breakfast Cereal Bar,1 Riegel ,99.0,2.8,16.3,2.0,Zebra Bar
Soft Protein Bar Caramel Choco,100.0,370.0,17.0,31.0,28.0,Zebra Bar
Perfect Protein Kids Country Bar,100.0,379.0,3.8,3.9,85.6,Zebra Bar
Smart Bar Blueberry White Chocolate,1 Riegel ,230.0,9.0,19.0,20.0,Zebra Bar
No Whey Bar Birthday Cake,1 Portion ,257.0,12.0,28.0,14.0,Zebra Bar
Soft Protein Bar Coco Choco,1 Portion ,217.0,11.0,20.0,16.0,Zebra Bar
Protein Bar White Salty Peanut,1 Portion ,212.0,9.6,16.0,20.0,Zebra Bar
Vegan Protein Bar Triple Chocolate,1 Portion ,169.0,9.0,12.0,12.0,Zebra Bar
Protein Ice Bar Cookies & Cream,1 Portion ,144.0,7.6,13.7,5.0,Zebra Bar
Lava Bar Vegan Salted Caramel,1 Portion ,156.0,6.4,14.0,9.8,Zebra Bar
Lava Bar Vegan Chocolate Fudge,1 Riegel ,146.0,6.4,15.0,9.5,Zebra Bar
Protein Bar Weisse Schokolade Crisp,100.0,378.0,12.5,30.0,50.0,Zebra Bar
Enjoy Protein Latte Macchiato Bar,1 Riegel ,159.0,5.5,16.0,16.0,Zebra Bar
Protein Bar Erdnuss Geschmack (45g),Riegel ,168.0,4.9,13.0,22.5,Zebra Bar
Organic Crisp Bar Choco-Banana,100.0,379.0,12.0,40.0,22.0,Zebra Bar
Vegan Protein Bar Peanut Crisp,1 Riegel ,140.0,5.3,11.4,10.5,Zebra Bar
Crispy Protein Bar Blueberry Chocolate,100.0,368.0,15.0,40.0,31.0,Zebra Bar
Protein Fruit Bar Berry Flavour ,1 Riegel ,204.0,7.5,18.0,15.0,Zebra Bar
Vegan Protein Bar Salty Peanut ,1 Riegel  ,211.0,9.3,21.0,15.0,Zebra Bar
Crispy Protein Bar Salted Caramel,1 Riegel ,164.0,6.8,15.8,14.4,Zebra Bar
Vegan Protein Bar Cookies & Cream,1 Riegel ,149.0,6.8,9.2,10.4,Zebra Bar
Protein Bar Deluxe Pistachio Butter,1 Riegel ,224.0,12.0,19.0,14.0,Zebra Bar
Vegan Protein Bar Hazelnut Crunch,1 Riegel ,172.0,8.8,13.0,9.7,Zebra Bar
Quest Bar Peanut Butter Supreme,1 Riegel ,215.0,10.0,7.0,20.0,Zebra Bar
Quest Bar Lemon Cream Pie ,1 Riegel ,180.0,6.0,24.0,20.0,Zebra Bar
50% Protein Bar Chocolate-Cream,1 Riegel ,173.0,4.3,12.0,25.0,Zebra Bar
High Energy Sport Bar Chocolate,100.0,414.0,12.0,70.0,6.2,Zebra Bar
Crisp-Pro Bar Chocolate Brownie ,1 Riegel ,212.0,8.5,18.5,16.0,Zebra Bar
Delicious Protein Bar Cookies & Cream ,1 Riegel ,231.0,8.5,18.7,24.5,Zebra Bar
Clean Bar Double Chocolate Chunk,1 Riegel ,200.0,7.1,2.6,20.0,Zebra Bar
Rockalicious Protein Bar Chocolate Brownie,100.0,304.0,6.8,17.0,34.0,Zebra Bar
53% Protein Bar Cookies & Cream,1 Riegel  ,208.0,5.5,9.5,27.0,Zebra Bar
Core Bar White Chocolate Coconut,1 Riegel ,181.0,3.5,10.5,20.0,Zebra Bar
Quest Bar Oatmeal Chocolate Chip ,1 Riegel ,190.0,7.0,23.0,20.0,Zebra Bar
Cookies & Cream Vitamin & Protein Bar,1 Riegel ,208.0,9.3,8.2,20.0,Zebra Bar
Clean Protein Bar Peanut Butter ,1 Riegel  ,199.0,7.2,3.3,19.9,Zebra Bar
32% Protein-Bar Blueberry-Muffin,1 Riegel ,240.0,5.9,27.0,19.0,Zebra Bar
Gain Bolic 6000 Protein Bar,100.0,381.0,6.3,66.0,17.0,Zebra Bar
My Bar Peanut Butter Crunch,1 Riegel ,220.0,10.0,17.0,20.0,Zebra Bar
Quest Bar Vanilla Almond Crunch ,100.0,347.0,15.0,11.0,33.0,Zebra Bar
50% Protein Bar Schoko-Crisp,100.0,380.0,12.8,23.5,50.0,Zebra Bar
Natural Energy Fruit Bar Cranberry,1 Portion ,152.0,4.5,22.0,4.2,Zebra Bar
High Protein Bar Strawberry & Cream,1 Riegel ,260.0,5.7,24.0,30.0,Zebra Bar
Tasty Bar Chocolate Brownie & Caramel,1 Riegel ,281.0,13.0,24.0,25.0,Zebra Bar
Tasty Bar Chocolate Peanutbutter & Caramel,1 Riegel ,291.0,14.0,24.0,25.0,Zebra Bar
Clean Protein Bar Salted Caramel,1 Riegel ,179.0,4.5,2.4,20.7,Zebra Bar
Smart Bar Choc Peanut Butter ,100.0,373.0,16.0,38.0,31.0,Zebra Bar
Super Choc Bar Kakaonib-Lucuma ,100.0,572.0,42.0,35.0,8.4,Zebra Bar
High Protein Bar Vanilla & Honeycomb,1 Riegel ,263.0,6.3,24.0,30.0,Zebra Bar
Protein Bar White Chocolate Almond,1 Riegel ,200.0,8.1,16.0,20.0,Zebra Bar
Quest Bar Mixed Berry Bliss ,100.0,349.0,15.0,13.0,33.0,Zebra Bar
King Whey Protein Crunch Bar,1 Riegel  ,240.0,10.0,21.0,20.0,Zebra Bar
Protein Bar Cookies & Cream (45g),1 Riegel ,165.0,5.0,10.4,22.5,Zebra Bar
High Protein Bar Chunky Brownie ,1 Riegel ,132.0,6.0,11.0,11.0,Zebra Bar
High Protein Bar Raspberry Flavour ,1 Riegel ,142.0,3.8,11.0,20.0,Zebra Bar
Vegan Protein Bar Hazelnut & Nougat,1 Riegel  ,211.0,9.5,20.0,15.0,Zebra Bar
Crunchy Bar Salted Cashew Karamell,100.0,423.0,17.0,38.0,32.0,Zebra Bar
High Protein Bar Milky Chocolate ,100.0,366.0,15.0,36.0,30.0,Zebra Bar
Protein Bar Blueberry White Chocolate,1 Riegel ,208.0,8.3,19.0,20.0,Zebra Bar
Protein Bar Yummy Cookie Flavour ,1 Portion ,237.0,11.0,19.0,19.0,Zebra Bar
Protein Bar Peanut Butter Crispy,100.0,368.0,11.0,26.0,50.0,Zebra Bar
Vegan Protein Bar Salty Peanut ,100.0,383.0,17.0,38.0,27.0,Zebra Bar
Designer Bar Crunchy Chocolate Caramel ,100.0,354.0,14.0,31.0,33.0,Zebra Bar
Vegan Protein Bar Chocolate Almond,1 Riegel ,192.0,5.0,15.0,18.0,Zebra Bar
Protein Bar Brownie (ohne Alkohole) ,100.0,365.0,9.9,3.2,50.0,Zebra Bar
