Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Emmen-Taler Reibe Käse,100.0,381.0,29.0,3.0,27.0,Käse Rebellen
Griechische Paprika-Käse-Paste,1 Portion ,34.0,3.0,0.7,0.7,Käse Rebellen
Laugenzopf mit Käse Überbacken,100.0,297.0,5.5,49.0,11.0,Käse Rebellen
Dinkel Kräcker Käse-Zwiebel,100.0,423.0,14.6,54.4,14.6,Käse Rebellen
Käse-Sahne-Mandarinen-Blechkuchen,1 Stück ,233.0,13.0,25.0,3.7,Käse Rebellen
Bergbauern Käse Feinwürzig-Cremig,100.0,318.0,27.1,0.1,18.3,Käse Rebellen
Mini Cabanossi mit Käse,100.0,376.0,31.0,1.0,23.0,Käse Rebellen
Geflügel-Salami mit Käse ,100.0,354.0,28.0,1.0,24.0,Käse Rebellen
Farfalle Käse-Kräuter-Sauce,100.0,193.0,7.7,24.9,5.4,Käse Rebellen
Spaghetti mit Käse-Sauce ,1 Portion ,616.0,14.0,101.0,19.0,Käse Rebellen
Gourmet Bratwurst Käse Bacon,100.0,300.0,26.0,1.0,15.0,Käse Rebellen
Börek-Röllchen - Hähnchen & Käse,100.0,263.0,14.0,25.0,7.7,Käse Rebellen
Mailänder Mett mit Käse,1 Scheibe ,40.0,2.9,0.2,3.2,Käse Rebellen
Harzer Käse mit Kümmel,100.0,114.0,0.5,0.1,27.0,Käse Rebellen
Salat mit Käse-Schinken,1 Portion ,339.0,24.6,14.6,15.7,Käse Rebellen
Protein Snack Emmentaler Käse,100.0,460.0,21.0,29.0,35.0,Käse Rebellen
Pizzabrötchen mit Käse Überbacken,100.0,255.0,4.34,44.0,8.11,Käse Rebellen
Steinofen Pizza Käse-Quartett,100.0,239.0,10.3,24.0,11.7,Käse Rebellen
Club Sandwich Käse Kürbis,100.0,290.0,16.9,25.6,8.0,Käse Rebellen
Pfannen-Gnocchi 4 Käse,100.0,239.0,5.8,37.0,7.3,Käse Rebellen
Bunter Bohnensalat mit Käse,100.0,125.0,6.5,10.0,5.1,Käse Rebellen
Hähnchen-Rollbraten Broccoli-Käse,100.0,111.0,2.4,1.9,20.4,Käse Rebellen
Snack Salat Käse Schinken,100.0,90.0,5.9,5.2,3.3,Käse Rebellen
Riffel Chips Sauerrahm & Käse ,100.0,542.0,34.0,51.0,6.0,Käse Rebellen
"Knusper-Filets ""Käse-Kräuter""",100.0,209.0,11.0,18.0,9.8,Käse Rebellen
Käse in Salzlake,100.0,250.0,19.8,2.0,16.5,Käse Rebellen
Light-Käse Nussig,1 Scheibe ,91.0,5.6,0.0,10.0,Käse Rebellen
Grill-Käse Kräuter ,100.0,330.0,28.0,0.5,19.0,Käse Rebellen
Hähnchen Nuggets Käse,100.0,173.0,7.0,9.0,18.0,Käse Rebellen
Käse Schinken Stangerl,100.0,331.0,10.2,42.5,16.1,Käse Rebellen
Chili Paprika Käse ,100.0,351.0,27.0,0.1,27.0,Käse Rebellen
Gemüse-Käse-Spieße ,100.0,159.0,12.6,3.6,7.6,Käse Rebellen
Käse-Ecken Sahne,1 Ecke ,96.0,8.4,2.5,2.8,Käse Rebellen
Hähnchen-Käse-Röllchen,100.0,270.0,17.3,14.0,14.3,Käse Rebellen
Tortelloni Käse-Sahne,100.0,147.0,8.2,13.0,4.4,Käse Rebellen
Hähnchenbrust-Käse Salat,100.0,125.0,8.9,2.1,7.8,Käse Rebellen
Tortelloni 4-Käse,100.0,226.0,7.9,27.6,10.0,Käse Rebellen
Penne Vier-Käse,100.0,137.0,4.5,17.3,6.0,Käse Rebellen
Schinken-Käse-Croissant,1 Croissant,353.0,14.1,39.4,17.2,Käse Rebellen
Käse-Schinken Brotaufstrich ,1 Portion ,86.0,7.9,1.1,2.6,Käse Rebellen
Salatcup Schinken & Käse,100.0,62.0,3.9,1.5,6.3,Käse Rebellen
Piccolinis Drei Käse,1 Stück ,89.0,4.6,8.27,3.43,Käse Rebellen
Feine Käse Sterne,100.0,357.0,29.0,0.1,23.0,Käse Rebellen
Käse Gebäck-Stangen,100.0,496.0,24.0,55.0,13.0,Käse Rebellen
Käse-Obst-Salat,1 Portion ,105.0,9.7,2.1,2.3,Käse Rebellen
Der Käse Genuss ,100.0,324.0,28.0,0.1,18.0,Käse Rebellen
Schinken & Käse Sandwich,1 Portion ,551.0,34.0,36.3,23.7,Käse Rebellen
Käse-Champignon Brotaufstrich,100.0,266.0,24.6,3.3,6.8,Käse Rebellen
Hackfleisch Käse-Suppe,1 Portion ,392.0,29.0,12.0,20.0,Käse Rebellen
Gratin-Käse Light,100.0,266.0,16.0,2.0,28.5,Käse Rebellen
Käse Hefegebäck-Stangen,100.0,491.0,24.0,55.0,12.0,Käse Rebellen
Risotto 3 Käse,100.0,195.0,5.1,30.9,5.9,Käse Rebellen
Spinat-Käse-Schnecke,100.0,289.0,15.0,31.0,6.7,Käse Rebellen
Grill-Käse Natur,100.0,330.0,28.0,0.5,19.0,Käse Rebellen
Käse-Aufschnitt Leicht,100.0,261.0,16.0,0.1,28.0,Käse Rebellen
Tiroler Felsenkeller Käse,100.0,374.0,30.0,0.0,26.0,Käse Rebellen
Mini-Brötchen Käse,100.0,284.0,6.6,45.9,9.1,Käse Rebellen
Käse-Ecken Gouda,100.0,270.0,22.0,7.0,11.0,Käse Rebellen
Vegetarische Käse Würstchen ,100.0,296.0,22.0,6.4,18.0,Käse Rebellen
Sandwich Schinken-Käse,100.0,246.0,13.1,20.4,10.7,Käse Rebellen
Käse-Sahne-Nudeln,1 Portion ,676.0,26.0,83.0,25.0,Käse Rebellen
Fleischwurst mit Käse,100.0,325.0,29.0,1.0,15.0,Käse Rebellen
Paprika-Käse-Dip,100.0,100.0,5.4,8.0,4.5,Käse Rebellen
Bergbauern Käse Rauchkäse,100.0,362.0,29.0,0.0,25.3,Käse Rebellen
Baguette Schinken-Käse,100.0,289.0,17.4,21.2,11.4,Käse Rebellen
Käse-Snack Maasdamer ,100.0,345.0,27.1,0.0,25.2,Käse Rebellen
Wraps Käse Bärlauch,100.0,288.0,16.0,24.0,11.0,Käse Rebellen
Lauch-Käse-Schnecken,100.0,263.0,13.6,27.0,6.3,Käse Rebellen
Puten-Käse-Griller ,100.0,216.0,16.0,1.0,17.0,Käse Rebellen
Mini Käse-Krainer ,100.0,301.0,25.5,1.5,16.0,Käse Rebellen
Hähnchen mit Käse ,100.0,143.0,9.2,9.0,5.5,Käse Rebellen
Salatschale Hähnchen Käse,100.0,143.0,9.2,9.0,5.5,Käse Rebellen
Tiroler Käse-Salami,100.0,383.0,32.6,1.0,20.8,Käse Rebellen
Chili Käse Wiener ,100.0,312.0,28.0,1.0,14.0,Käse Rebellen
Heißes Käse-Töpfchen,100.0,245.0,18.5,0.1,19.5,Käse Rebellen
Hirten Käse Light,100.0,184.0,9.8,0.6,22.1,Käse Rebellen
"Geriebener Käse, Getrocknet",100.0,506.0,36.0,0.5,45.0,Käse Rebellen
Flips Käse Geschmack ,100.0,491.0,25.0,58.0,7.4,Käse Rebellen
Käse-Schinken-Pfannkuchen,1 Portion,645.0,39.0,30.0,44.0,Käse Rebellen
Pasta Filata Käse,100.0,326.0,25.5,0.7,23.5,Käse Rebellen
Frisch & Käse Paprika,100.0,294.0,25.7,4.9,10.7,Käse Rebellen
Käse Minis Gouda,100.0,350.0,28.0,0.1,24.0,Käse Rebellen
Käse-Mix-Spieß,100.0,303.0,22.7,2.1,21.8,Käse Rebellen
Sandwich Käse & Bruschettaaufstrich,1 Packung ,454.0,25.0,36.1,18.6,Käse Rebellen
Käse Snack Pack,100.0,330.0,26.0,0.1,24.0,Käse Rebellen
Toast 3 Käse,1 Portion ,641.0,44.0,39.0,21.0,Käse Rebellen
Irischer Cheddar-Käse,1 Portion,81.0,7.0,0.02,4.5,Käse Rebellen
Snackbrezel Tomate Käse,100.0,276.0,10.5,33.8,10.0,Käse Rebellen
Tortelloni Käse Sahne ,100.0,106.0,4.9,11.0,3.4,Käse Rebellen
Knäckebrot Käse & Kürbiskern,100.0,463.0,21.0,45.0,19.0,Käse Rebellen
Käse Mild & Nussig,100.0,351.0,27.0,0.1,27.0,Käse Rebellen
Hütten Käse - Kräuter,100.0,87.0,3.7,1.8,11.7,Käse Rebellen
Kräuter-Käse Sauce,100.0,85.0,5.0,7.0,1.5,Käse Rebellen
Flammkuchen Käse & Lauch,100.0,266.0,13.7,25.0,9.8,Käse Rebellen
Fladenbrot Käse-Schinken,100.0,220.0,9.1,25.0,9.2,Käse Rebellen
Feinste Kuchen Käse,100.0,278.0,14.9,26.9,8.4,Käse Rebellen
Käse mit Paprika,1 Scheibe ,102.0,8.8,0.1,5.8,Käse Rebellen
Toasty Schinken & Käse,1 Stück ,208.0,11.2,15.0,11.6,Käse Rebellen
Käse-Schinken-Salat,1 Portion ,450.0,29.4,12.3,8.7,Käse Rebellen
Mediterraner Käse Brotaufstrich ,100.0,320.0,29.6,8.5,4.5,Käse Rebellen
Käse-Sahne-Creme,1 Portion ,263.0,4.6,34.2,20.0,Käse Rebellen
Käse mit Brennnessel,1 Scheibe ,93.0,7.8,0.1,5.8,Käse Rebellen
Käse-Mix Leicht,100.0,256.0,16.0,0.0,28.0,Käse Rebellen
Wurst Käse Salat,100.0,269.0,24.1,5.4,7.1,Käse Rebellen
Geflügel-Käse Wiener,100.0,254.0,22.0,0.8,13.0,Käse Rebellen
Paprika-Käse-Paste,100.0,20.0,14.9,3.5,3.3,Käse Rebellen
Käse Snack Light,100.0,252.0,16.0,0.1,27.0,Käse Rebellen
Lunch Box Käse,100.0,55.0,2.2,4.6,4.0,Käse Rebellen
Sandwich Schinken-Käse,1 Sandwich ,215.0,10.8,19.8,9.0,Käse Rebellen
Schweizer Käse-Fondue,100.0,247.0,17.0,3.0,15.0,Käse Rebellen
Laugenzopf mit Käse,100.0,302.0,6.6,50.0,9.6,Käse Rebellen
Käse-Snack Leicht,100.0,263.0,16.0,0.5,29.0,Käse Rebellen
Knusperfilet Käse Kräuter ,100.0,191.0,9.4,15.4,11.0,Käse Rebellen
Käse in Salzlake ,100.0,310.0,28.0,1.5,13.0,Käse Rebellen
Pasta 4 Käse,100.0,161.0,8.0,17.0,4.7,Käse Rebellen
Käse-Salami-Muffins ,1 Muffin ,264.0,16.0,20.0,10.0,Käse Rebellen
Penne Drei Käse,100.0,160.0,6.6,18.1,6.2,Käse Rebellen
Käse-Champignon Brotaufstrich,100.0,317.0,30.0,4.3,7.4,Käse Rebellen
Käse-Gemüse-Salat,100.0,298.0,26.1,6.5,8.5,Käse Rebellen
Rustipani Geräucherter Käse,1 Packung ,445.0,12.6,60.2,20.7,Käse Rebellen
Käse-Streusel Kuchen,100.0,262.0,8.4,38.0,8.3,Käse Rebellen
Cappelletti Käse Rucola,100.0,177.0,4.4,24.0,9.6,Käse Rebellen
Weißer Käse Light,100.0,180.0,9.5,0.5,23.0,Käse Rebellen
Tortellini Schinken Käse ,100.0,300.0,7.5,44.0,13.0,Käse Rebellen
Maccaroni-Käse-Topf,1 Portion ,444.0,29.2,30.4,13.6,Käse Rebellen
Tortelloni Käse-Sahnesauce,1 Portion ,594.0,25.0,70.0,19.0,Käse Rebellen
Käse Vielfalt - Salami,100.0,193.0,12.4,5.1,15.2,Käse Rebellen
Flammkuchen 4 Käse,1 Portion ,654.0,33.0,62.5,24.0,Käse Rebellen
Sandwich Salami-Käse,100.0,355.0,26.0,17.0,12.0,Käse Rebellen
Baguette Salami Käse,100.0,380.0,26.0,23.2,12.0,Käse Rebellen
Blätterteigkörbchen Schinken Käse,100.0,287.0,19.5,18.7,8.6,Käse Rebellen
Knusprige Käse-Ecken,1 Portion ,549.0,34.3,37.9,22.1,Käse Rebellen
Goldkörnchen mit Käse,100.0,348.0,19.5,30.7,10.9,Käse Rebellen
Salatcup Käse Schinken,100.0,116.0,7.4,6.5,5.3,Käse Rebellen
Tortencreme Käse-Sahne,100.0,184.0,12.0,13.0,6.6,Käse Rebellen
Schinken Käse Wrap,100.0,256.0,13.9,24.3,7.9,Käse Rebellen
Duroc Käse-Krakauer,100.0,309.0,26.6,0.9,16.6,Käse Rebellen
Tortelloni Tomate & Käse,100.0,260.0,6.0,42.5,7.7,Käse Rebellen
Käse Gebäck Stangen,100.0,491.0,24.0,55.0,12.0,Käse Rebellen
Tortelloni Käse-Sahne,100.0,148.0,4.7,19.0,6.7,Käse Rebellen
Flammkuchen 4 Käse,100.0,256.0,13.0,25.0,9.5,Käse Rebellen
Hirten Käse Leicht,100.0,161.0,9.0,3.0,17.0,Käse Rebellen
Käse Croutons Salat,100.0,101.0,4.5,11.0,3.3,Käse Rebellen
Tomaten-Käse Ravioli,100.0,298.0,5.9,50.0,9.1,Käse Rebellen
Käse-Ei-Brötchen,100.0,352.0,27.0,22.0,5.4,Käse Rebellen
Käse-Zwiebel Brötchen,100.0,306.0,9.8,41.0,11.4,Käse Rebellen
Sandwich Salami-Käse,100.0,304.0,20.6,17.8,10.6,Käse Rebellen
Käse-Schinken-Brezel,100.0,292.0,5.8,46.0,13.2,Käse Rebellen
Fladenbrot mit Käse,100.0,288.0,10.0,39.0,9.8,Käse Rebellen
Käse-Lauch-Pfanne,100.0,144.0,7.7,12.2,5.9,Käse Rebellen
Baguette Hähnchen-Käse,100.0,302.0,18.0,22.6,11.4,Käse Rebellen
Herbs & Garlic Käse,100.0,385.0,31.0,0.5,26.0,Käse Rebellen
Schinken-Käse-Baguette,1 Portion,394.0,17.1,42.0,16.2,Käse Rebellen
Piccolinis Brezel Käse,100.0,277.0,8.5,36.8,12.3,Käse Rebellen
Bagel Käse-Oregano,1 Portion ,234.0,1.4,45.4,8.6,Käse Rebellen
Tortelloni mit Käse,100.0,231.0,6.0,32.5,10.5,Käse Rebellen
Knuspriges Käse-Schnitzel,100.0,184.0,10.0,13.0,10.0,Käse Rebellen
Tortelloni Käse-Sahne,100.0,127.0,5.9,13.0,4.6,Käse Rebellen
Salatschale Käse Schinken,100.0,132.0,8.6,8.6,4.6,Käse Rebellen
Käse-Trüffel Girasoli,100.0,260.0,8.1,34.0,12.0,Käse Rebellen
Käse Sahne Sauce,100.0,68.0,4.6,4.3,2.3,Käse Rebellen
Oktoberfest Kabanos Käse,100.0,324.0,27.0,2.0,18.0,Käse Rebellen
Käse-Kirsch-Kuchen,100.0,226.0,9.2,30.0,5.2,Käse Rebellen
Schlemmerfilet Käse Lauch,100.0,116.0,6.2,3.9,10.9,Käse Rebellen
Geflügel-Käse-Wiener,100.0,241.0,20.0,0.5,15.0,Käse Rebellen
Käse Croutons Salat,1 Portion ,302.0,13.0,33.0,9.9,Käse Rebellen
Bagel Hähnchen Käse ,100.0,253.0,13.2,21.8,11.1,Käse Rebellen
Plunderschnecken Käse-Röstzwiebel,100.0,287.0,15.6,28.2,7.8,Käse Rebellen
Rahmschnitzel Zwiebel-Käse,100.0,169.0,10.0,3.5,16.0,Käse Rebellen
Tortellini Käse-Sahne,100.0,131.0,5.5,14.3,5.6,Käse Rebellen
Käse-Spinat-Bratwurst,100.0,275.0,24.0,1.5,13.3,Käse Rebellen
Käse-Zwiebel-Brötchen,100.0,306.0,9.8,41.0,11.4,Käse Rebellen
Bayerischer Brotzeit Käse ,100.0,268.0,19.5,0.1,23.0,Käse Rebellen
Harzer Käse Klassisch ,100.0,125.0,0.5,0.1,30.0,Käse Rebellen
Käse-Sahne Torte ,100.0,167.0,5.7,21.0,7.4,Käse Rebellen
Käse & Bärlauch Brotaufstrich,100.0,287.0,25.7,7.2,6.3,Käse Rebellen
Schinken-Käse-Croissant,100.0,361.0,21.8,29.9,10.3,Käse Rebellen
Mini Käse Wiener,1 Portion ,62.0,5.3,0.2,3.3,Käse Rebellen
Weißer Käse Light,100.0,180.0,9.5,0.5,23.0,Käse Rebellen
Kochschinken-Käse Salat,100.0,130.0,10.0,2.5,6.0,Käse Rebellen
Salat Schale Käse,1 Schale ,267.0,24.8,3.3,6.9,Käse Rebellen
Käse mit Bärlauch,1 Scheibe ,101.0,8.8,0.1,5.8,Käse Rebellen
Schwäbische Käse-Spätzle,1 Portion ,246.0,4.7,42.6,8.3,Käse Rebellen
Sandwich Salami-Käse,1 Sandwich ,277.0,17.9,16.9,11.1,Käse Rebellen
Käse-Streusel-Kuchen ,100.0,247.0,11.0,28.0,7.0,Käse Rebellen
Schinken-Käse-Stange,1 Stück ,427.0,13.8,55.5,19.9,Käse Rebellen
Tortilla Chips Käse,100.0,472.0,20.0,64.3,6.7,Käse Rebellen
Milder Cremiger Käse,100.0,312.0,26.5,0.3,18.0,Käse Rebellen
Käse-Spezialitäten Trüffel,100.0,380.0,32.1,0.0,22.9,Käse Rebellen
Käse-Kürbis Knäckebrot,100.0,413.0,13.5,48.8,18.5,Käse Rebellen
Baguette Salami-Käse,100.0,368.0,24.8,23.2,11.5,Käse Rebellen
Käse Schinken Schnitzel ,100.0,163.0,9.0,11.0,9.0,Käse Rebellen
Hackfleisch Käse-Suppe,1 Portion ,255.0,13.0,13.0,21.0,Käse Rebellen
Rostbratwurst mit Käse,100.0,300.0,27.0,2.0,13.0,Käse Rebellen
Käse Snack Gouda,100.0,360.0,28.0,0.0,27.0,Käse Rebellen
Käse-Sahne-Torte,100.0,263.0,13.0,31.0,4.4,Käse Rebellen
Käse Snacks Light,100.0,262.0,16.0,0.5,29.0,Käse Rebellen
Spinat-Käse-Sauce,100.0,137.0,11.0,4.0,5.5,Käse Rebellen
Käse-Snack Gouda,100.0,335.0,27.0,0.5,23.0,Käse Rebellen
Snackbox Käse & Ei,100.0,60.0,3.4,1.8,4.7,Käse Rebellen
Blumenkohl-Käse-Pizza,1 Portion,428.0,31.0,8.0,27.0,Käse Rebellen
Käse Aufschnitt Leicht ,100.0,261.0,16.0,0.1,28.0,Käse Rebellen
Käse-Snack Maasdamer,100.0,347.0,27.0,0.5,26.0,Käse Rebellen
Blumenkohl-Käse-Medaillon,100.0,204.0,12.7,17.0,4.2,Käse Rebellen
Spinatknödel mit Käse,100.0,183.0,6.7,21.0,8.8,Käse Rebellen
Pfannen-Gnocchi Käse,100.0,166.0,3.1,29.0,4.7,Käse Rebellen
Bio Bockshornklee Käse,100.0,351.0,29.3,0.3,22.6,Käse Rebellen
Käse-Snack Gouda ,100.0,352.0,28.0,0.5,24.0,Käse Rebellen
Rindswurst mit Käse,100.0,225.0,17.0,1.1,17.0,Käse Rebellen
Käse Bällchen Geräuchert,100.0,290.0,21.0,1.9,24.0,Käse Rebellen
Ruhrpott Griller Käse,100.0,297.0,26.0,1.6,15.0,Käse Rebellen
Käse Jalapeno Griller,100.0,267.0,22.5,0.7,14.8,Käse Rebellen
Heumilch-Käse Emmentaler,100.0,378.0,28.0,0.5,31.0,Käse Rebellen
Frische Tortelloni Käse,100.0,193.0,3.2,31.0,9.1,Käse Rebellen
Kürbis-Zwiebel-Käse,100.0,388.0,33.4,0.5,21.7,Käse Rebellen
Tortelloni Käse Sahne,100.0,128.0,6.3,13.0,3.9,Käse Rebellen
Back-Käse Minis,100.0,319.0,19.0,21.0,15.0,Käse Rebellen
Käse der Spanier,100.0,394.0,34.0,0.0,22.0,Käse Rebellen
Käse Kräuter Spaghetti,1 Portion ,339.0,7.0,57.0,11.0,Käse Rebellen
Pasta Filata Käse ,100.0,238.0,18.0,1.6,17.0,Käse Rebellen
Käse-Obst Brotaufstrich,100.0,268.0,22.8,8.0,6.8,Käse Rebellen
Baguette Putenbrust Käse ,100.0,314.0,19.0,22.6,12.0,Käse Rebellen
Käse-Snack Bergkäse,100.0,387.0,31.0,0.5,27.0,Käse Rebellen
Broccoli Käse Suppe,100.0,84.0,5.8,4.5,2.8,Käse Rebellen
Rigatoni-Käse-Auflauf,1 Schale ,811.0,41.2,79.6,27.2,Käse Rebellen
Tortellini 4 Käse,100.0,193.0,3.2,31.0,9.1,Käse Rebellen
Salat Käse/Schinken,100.0,67.0,3.0,1.9,8.0,Käse Rebellen
Panierter Käse Edamer,1 Portion ,334.0,18.4,18.3,21.7,Käse Rebellen
Sandwich Käse & Schinken,100.0,267.0,14.9,19.6,11.6,Käse Rebellen
Meatballs Tomate Käse,100.0,122.0,8.2,5.7,5.6,Käse Rebellen
Käse Snack Emmentaler,100.0,360.0,28.0,0.0,27.0,Käse Rebellen
4-Käse Tortellini ,100.0,226.0,7.9,27.6,10.0,Käse Rebellen
Frisch & Käse Original,100.0,297.0,26.4,4.2,10.7,Käse Rebellen
Käse - 1 Scheibe (13 g),1 Portion ,42.0,3.4,0.5,2.6,Käse Rebellen
Lauch-Käse Suppe,100.0,65.0,5.7,3.0,4.1,Käse Rebellen
Käse-Speck Burger,1 Portion,940.0,61.0,50.0,44.0,Käse Rebellen
Süßkartoffel Pute/Käse,1 Portion ,347.0,8.1,35.0,11.0,Käse Rebellen
Pizzabrötchen Schinken-Käse,1 Portion,621.0,18.88,85.3,26.13,Käse Rebellen
Pizzabrötchen Salami-Käse,1 Portion,708.0,26.65,85.36,25.22,Käse Rebellen
Käse Lauch Suppe,100.0,95.0,7.7,3.2,3.0,Käse Rebellen
Hähnchen-Käse Baguette,100.0,302.0,18.0,22.6,11.4,Käse Rebellen
Mexican Käse Nachos,100.0,345.0,7.9,59.5,6.7,Käse Rebellen
Harzer Käse,100.0,125.0,0.5,0.1,30.0,Käse Rebellen
Käse-Snack,10 Würfel ,98.0,6.3,0.1,10.4,Käse Rebellen
Käse Bratwürste,100.0,291.0,26.0,1.0,13.0,Käse Rebellen
Käse-Pizzettis,1 Pizzetti ,94.0,5.0,8.0,3.6,Käse Rebellen
Harzer Käse,100.0,121.0,0.5,0.0,29.0,Käse Rebellen
Käse Aufschnitt,100.0,365.0,28.8,0.1,26.2,Käse Rebellen
Dinkel-Käse,100.0,433.0,18.1,42.8,19.2,Käse Rebellen
Käse Flips,100.0,474.0,23.1,58.5,6.6,Käse Rebellen
Käse-Bockwurst,100.0,276.0,23.8,0.6,14.6,Käse Rebellen
Kabanos Käse,100.0,309.0,24.0,2.0,21.0,Käse Rebellen
Käse Tortellini,100.0,302.0,5.1,51.0,11.0,Käse Rebellen
Light-Käse,1 Scheibe ,92.0,5.6,0.0,10.4,Käse Rebellen
Käse-Sahnetorte ,1 Stück ,327.0,16.1,37.1,7.3,Käse Rebellen
Käse Tortelloni ,100.0,231.0,6.0,32.5,10.5,Käse Rebellen
Käse Snack,100.0,359.0,28.5,0.1,25.5,Käse Rebellen
Käse-Laugenstange,100.0,322.0,12.6,39.0,14.0,Käse Rebellen
Wasabi Käse,100.0,380.0,32.0,0.0,23.0,Käse Rebellen
Ziegen-Käse,100.0,406.0,35.0,0.0,22.0,Käse Rebellen
Käse Sticks,100.0,512.0,28.0,57.0,6.0,Käse Rebellen
Käse Gebäckstangen,100.0,491.0,24.0,55.0,12.0,Käse Rebellen
Weißer Käse,100.0,267.0,20.8,0.5,18.2,Käse Rebellen
Käse-Tortelloni,100.0,230.0,7.5,30.5,9.0,Käse Rebellen
Käse-Tortelloni,100.0,246.0,8.5,30.0,11.0,Käse Rebellen
Salatcup Käse ,100.0,69.0,4.5,2.0,4.9,Käse Rebellen
Harzer Käse,100.0,121.0,0.5,0.1,29.0,Käse Rebellen
Käse-Torte,100.0,243.0,11.0,28.5,7.0,Käse Rebellen
Raclette Käse,1 Scheibe ,82.0,6.5,0.1,5.8,Käse Rebellen
Käse-Schinkenkrakauer,100.0,307.0,26.6,0.7,15.7,Käse Rebellen
Back-Käse,1 Käse ,209.0,10.5,14.3,13.5,Käse Rebellen
Kamin Käse,100.0,368.0,33.5,0.1,16.5,Käse Rebellen
Käse Würstchen,1 Würstchen ,142.0,12.0,0.5,7.8,Käse Rebellen
Käse-Bockwurst,100.0,295.0,25.0,1.4,16.0,Käse Rebellen
Käse Flips,100.0,509.0,28.0,55.0,7.3,Käse Rebellen
Käse Aufschnitt,100.0,331.0,25.1,0.5,25.3,Käse Rebellen
Stilfser Käse,100.0,373.0,30.5,0.5,24.0,Käse Rebellen
Käse Schlemmerei,100.0,267.0,23.0,1.2,14.0,Käse Rebellen
Flips Käse,100.0,528.0,30.2,55.0,7.3,Käse Rebellen
Käse Gnocchi,100.0,148.0,3.4,24.0,4.3,Käse Rebellen
Käse Kuchen,100.0,300.0,13.4,38.1,6.8,Käse Rebellen
Käse-Knacker,100.0,254.0,20.0,0.9,18.0,Käse Rebellen
Tortellini Käse,100.0,270.0,3.5,48.7,9.1,Käse Rebellen
Käse-Laugenstange,100.0,256.0,5.6,46.0,3.4,Käse Rebellen
Hirten-Käse,100.0,254.0,19.8,0.6,17.2,Käse Rebellen
Käse-Bratwurst,100.0,285.0,25.0,1.0,14.0,Käse Rebellen
Käse-Rote,100.0,310.0,28.0,1.0,13.0,Käse Rebellen
Käse Bällchen,100.0,535.0,33.9,49.1,7.5,Käse Rebellen
Käse-Nudelspass,100.0,100.0,2.6,13.6,4.3,Käse Rebellen
Käse & Speck,1 Portion,558.0,43.7,4.9,36.5,Käse Rebellen
Küstenkruste Käse,100.0,275.0,14.0,27.0,8.7,Käse Rebellen
Käse-Kürbisbrezel,100.0,407.0,16.0,48.0,16.0,Käse Rebellen
Alpzirler Käse,100.0,375.0,31.0,0.0,24.0,Käse Rebellen
Marmorierter Käse,100.0,374.0,31.3,0.5,22.8,Käse Rebellen
Kashkaval Käse,100.0,326.0,25.5,0.7,23.5,Käse Rebellen
Käse-Dip,100.0,209.0,16.5,5.1,9.6,Käse Rebellen
Gutsdammer Käse,100.0,361.0,27.0,0.5,29.0,Käse Rebellen
Gratin Käse,100.0,370.0,29.0,2.3,25.0,Käse Rebellen
Käse-Krainer,100.0,251.0,19.1,1.0,18.7,Käse Rebellen
Flamengo-Käse,100.0,367.0,30.6,0.5,21.6,Käse Rebellen
Käse Croissant,1 Portion ,376.0,25.0,31.0,6.1,Käse Rebellen
Crossini Käse,100.0,395.0,6.2,67.9,14.8,Käse Rebellen
Käse Flips,100.0,475.0,23.0,59.0,6.6,Käse Rebellen
Käse-Schnecke,100.0,258.0,13.0,29.0,6.0,Käse Rebellen
Kabanos Käse ,100.0,332.0,27.0,2.0,20.0,Käse Rebellen
Käse Tortelloni,100.0,230.0,7.5,30.5,9.0,Käse Rebellen
Harzer Käse,1 Stück ,58.0,0.2,0.2,14.0,Käse Rebellen
Käse Wiener,100.0,296.0,26.0,1.0,15.0,Käse Rebellen
Käse-Salami,100.0,349.0,27.0,1.5,25.0,Käse Rebellen
Tortelloni Käse,100.0,257.0,3.0,46.3,11.2,Käse Rebellen
Käse-Tortelloni,100.0,230.0,7.5,30.5,9.0,Käse Rebellen
Sylter Käse,100.0,363.0,29.0,0.1,24.0,Käse Rebellen
Vier-Käse,1 Pizza ,819.0,34.7,85.4,37.1,Käse Rebellen
Joghurt Käse,100.0,253.0,13.0,0.0,34.0,Käse Rebellen
Harzer Käse,100.0,121.0,0.5,0.0,29.0,Käse Rebellen
Käse Flûtes,1 Stange ,35.0,1.7,3.9,0.9,Käse Rebellen
Laugenstange Käse,1 Stange ,241.0,8.0,32.6,10.0,Käse Rebellen
Käse Aufschnitt,1 Scheibe ,62.0,3.7,0.0,6.8,Käse Rebellen
Käse-Bockwurst,100.0,299.0,26.0,1.0,15.0,Käse Rebellen
Käse-Fleischwurst,100.0,281.0,25.0,1.7,13.0,Käse Rebellen
Gnocchi Käse,100.0,159.0,2.9,27.7,4.3,Käse Rebellen
Toast Käse,2 Scheiben ,137.0,11.0,2.0,7.5,Käse Rebellen
Käse-Laugenstange,1 Stück ,290.0,11.34,35.1,12.6,Käse Rebellen
Käse Törtchen ,100.0,232.0,9.9,28.8,6.4,Käse Rebellen
Käse Stängli,100.0,491.0,24.0,55.0,12.0,Käse Rebellen
Käse Salat ,100.0,92.0,6.9,2.6,4.7,Käse Rebellen
