Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Die Tiroler Schinkenchips,100.0,362.0,8.0,0.4,72.0,Die Schnitzelmacher
Die Fruchtige Erdbeere,100.0,140.0,0.3,33.6,0.5,Die Schnitzelmacher
Die Leichte Butter ,1 Portion ,88.0,9.8,0.1,0.1,Die Schnitzelmacher
Die Ofenfrische Salami,1 Pizza ,899.0,33.0,109.0,37.0,Die Schnitzelmacher
Cassie & die Zauberbeere,100.0,359.0,6.0,58.3,9.3,Die Schnitzelmacher
Die Sahnige 10,1 Portion ,9.0,0.8,0.3,0.2,Die Schnitzelmacher
die Drei Klassiker,1 Portion,874.0,52.0,75.25,23.08,Die Schnitzelmacher
Die Knackige Schinkenkrakauer,100.0,268.0,23.0,0.8,14.5,Die Schnitzelmacher
Die Backfrische Hawaii,100.0,197.0,5.0,27.6,9.3,Die Schnitzelmacher
Die Schorle Apfel,100.0,33.0,0.1,7.6,0.1,Die Schnitzelmacher
Die Leichte Vegan,100.0,370.0,38.1,6.2,0.2,Die Schnitzelmacher
die Legende Burger,1 Portion,203.0,140.0,98.0,91.0,Die Schnitzelmacher
Die Leichte,1 Portion ,35.0,3.9,0.0,0.0,Die Schnitzelmacher
Die Streichzarte,100.0,677.0,74.5,0.8,0.7,Die Schnitzelmacher
Die Leichte,100.0,351.0,39.0,0.0,0.0,Die Schnitzelmacher
Die Streichzarte,100.0,686.0,75.0,1.6,1.2,Die Schnitzelmacher
Die Käsige,100.0,312.0,28.0,2.0,13.0,Die Schnitzelmacher
Die Leichte,100.0,375.0,39.0,5.6,0.3,Die Schnitzelmacher
Die Leichte,100.0,250.0,25.0,3.0,2.0,Die Schnitzelmacher
Die Guten,100.0,361.0,2.5,70.0,13.0,Die Schnitzelmacher
Die Streichzarte,100.0,677.0,74.5,0.8,0.7,Die Schnitzelmacher
Die Feine,1 Portion ,63.0,7.0,0.01,0.01,Die Schnitzelmacher
Die Leichte,1 Portion ,24.0,2.0,1.0,1.0,Die Schnitzelmacher
Die Schlümpfe,100.0,334.0,0.5,82.0,0.5,Die Schnitzelmacher
Die Limo,100.0,37.0,0.2,8.8,0.5,Die Schnitzelmacher
Die Schorle,100.0,29.0,0.1,6.6,0.1,Die Schnitzelmacher
Thüringer Rostbratwurst,100.0,268.0,23.0,1.4,14.0,Die Thüringer
Rotwurst,100.0,223.0,15.1,0.3,21.7,Die Thüringer
Knackwurst,100.0,289.0,24.1,0.4,17.7,Die Thüringer
Thüringer Rostbrätl,100.0,179.0,11.9,1.1,16.8,Die Thüringer
Thüringer Leberwurst ,100.0,380.0,36.1,0.9,12.8,Die Thüringer
Nussschinken,100.0,111.0,1.9,0.0,23.5,Die Thüringer
Eichsfelder Stracke,100.0,416.0,34.4,1.8,24.9,Die Thüringer
Leberwurst ,100.0,361.0,33.5,2.3,12.5,Die Thüringer
Thüringer Knacker,100.0,326.0,27.9,0.9,17.9,Die Thüringer
Salami,100.0,404.0,33.3,2.1,24.0,Die Thüringer
Rillettes,100.0,264.0,21.4,0.1,17.7,Die Thüringer
Jagdwurst,100.0,208.0,17.1,0.3,13.3,Die Thüringer
Wiener Würstchen ,100.0,313.0,28.9,1.0,12.2,Die Thüringer
Thüringer Sülzfleischwurst,100.0,127.0,6.7,0.4,16.2,Die Thüringer
Eichsfelder Runde,100.0,413.0,34.4,0.8,25.0,Die Thüringer
Thüringer Schweinefilet Gefüllt,100.0,189.0,11.8,1.2,19.6,Die Thüringer
Thüringer Paprikapastete,100.0,206.0,15.4,1.7,15.1,Die Thüringer
Feldgieker,100.0,293.0,22.1,0.7,22.9,Die Thüringer
Eisbeinfleisch Zerkleinert in Aspik,100.0,216.0,15.1,0.3,19.7,Die Thüringer
Die Picknicker,100.0,391.0,34.6,0.4,19.7,Die Thüringer
Thüringer Lachsschinken,100.0,119.0,1.8,0.1,25.7,Die Thüringer
Landrotwurst,100.0,350.0,31.0,0.8,16.9,Die Thüringer
Rauchmettenden,100.0,326.0,27.9,0.9,17.9,Die Thüringer
Kochsalami Mit Käse,100.0,290.0,23.0,1.1,19.6,Die Thüringer
Butterkäse,100.0,357.0,31.0,0.1,19.0,Die Thüringer
Kakao Klasse 81% die Starke mit Kakao aus Ghana,100.0,609.0,52.0,20.0,9.4,Die Thüringer
Die Backfrische Salami mit 3 Käse und Kräutern,1 Pizza ,772.0,27.8,90.9,36.2,Die Thüringer
Joghurt mit der Ecke die Schafe Sind Los,100.0,122.0,3.9,16.1,4.8,Die Thüringer
Die Backfrische Käse Duo mit Ricotta-Creme,1 Pizza ,755.0,25.0,91.8,36.7,Die Thüringer
Kakao Klasse 74% Die Kräftige Aus Peru,100.0,627.0,50.0,27.0,7.0,Die Thüringer
Die Leichte Limo Himbeere-Hibiskus,100.0,19.0,0.5,4.5,0.5,Die Thüringer
Die Ofenfrische Putensalami mit Rind,1 Pizza ,854.0,28.0,109.0,38.0,Die Thüringer
Thüringer Bratwurst mit Apfel-Zwiebel-Gemüse,1 Portion ,832.0,43.14,84.85,23.72,Die Thüringer
Lass die Sau Raus Bratwurst,100.0,190.0,11.0,5.4,13.0,Die Thüringer
Die Ofenfrische Kebab Style Vegan,100.0,204.0,6.4,29.0,6.3,Die Thüringer
Basmati Reis für die Mikrowelle ,100.0,164.0,1.9,32.3,3.7,Die Thüringer
Die Limo Pink Grapefruit + Cranberry,100.0,38.0,0.0,9.0,0.0,Die Thüringer
Die Ofenfrische Schinken-Champignon (405g),1 Pizza ,748.0,18.0,112.0,34.0,Die Thüringer
Geflügel-Bratwurst die Extra Feine,100.0,241.0,20.0,1.0,14.0,Die Thüringer
Die Ofenfrische Peperoni-3 Käse,1 Pizza ,878.0,30.0,111.0,36.0,Die Thüringer
Die Backfrische Hähnchen mit Spinat,Pizza ,724.0,20.9,91.5,38.3,Die Thüringer
Die Leichte Limo Zitrone-Minze,100.0,22.0,0.5,5.1,0.5,Die Thüringer
Die Leichte Limo Maracuja-Orange,100.0,19.0,0.5,4.4,0.5,Die Thüringer
Dinkel die Alternative zu Reis,100.0,358.0,2.4,67.0,13.0,Die Thüringer
Lass die Sau Raus Würstchen,100.0,151.0,8.7,5.4,15.0,Die Thüringer
Die Limo Ultra Leicht Orange,100.0,9.0,0.5,2.2,0.5,Die Thüringer
Müllermilch die Leichte Erdbeere,100.0,47.0,0.1,8.2,3.5,Die Thüringer
Die Ofenfrische Pepperoni-Salami,1 Pizza ,885.0,31.0,110.0,37.0,Die Thüringer
Die Leichte mit Joghurt,100.0,239.0,25.0,3.6,1.1,Die Thüringer
Die Knusperfrische Quattro Formaggi,1 Pizza ,904.0,32.8,109.9,38.5,Die Thüringer
Die Gute Bio-Schokolade,100.0,579.0,38.0,51.0,7.6,Die Thüringer
die Backfrische Lachs Spinat,100.0,188.0,5.0,26.1,8.6,Die Thüringer
die Backfrische Fünf Käse,100.0,226.0,7.9,26.8,10.9,Die Thüringer
Die Ofenfrische Rucolapesto Tomate,1 Pizza ,842.0,28.0,109.0,34.0,Die Thüringer
"Die Haltbare Milch 1,5%",100.0,47.0,1.5,4.9,3.4,Die Thüringer
Die Ofenfrische Rucolapesto Tomate ,100.0,203.0,6.7,26.0,8.2,Die Thüringer
Die Ofenfrische Salami (100g),100.0,233.0,8.8,28.0,9.5,Die Thüringer
Die Backfrische Pilze & Spinat,1 Pizza  ,680.0,19.3,90.4,32.0,Die Thüringer
Linella die Leichte Kartoffel,100.0,59.0,0.2,11.0,2.0,Die Thüringer
Die Backfrische Vegane Filetstückchen,1 Portion ,595.0,11.4,97.2,21.1,Die Thüringer
Sylter Salatfrische die Leichte,100.0,178.0,15.0,9.8,0.5,Die Thüringer
Müllermilch die Leichte Banane ,100.0,47.0,0.1,8.2,3.5,Die Thüringer
Müllermilch Vanille die Leichte,100.0,47.0,0.1,8.2,3.5,Die Thüringer
Die Pizza-Frische Thunfisch,100.0,203.0,6.5,25.4,9.6,Die Thüringer
Die Ofenfrische Salami (390g),1 Pizza ,910.0,34.0,108.0,37.0,Die Thüringer
Die Ofenfrische Salami-Zwiebel,1 Pizza ,943.0,35.0,114.0,38.0,Die Thüringer
Die Ofenfrische Salami-Jalapeno,100.0,207.0,6.6,27.0,8.2,Die Thüringer
Veggie Pizza die Herzhafte,1 Pizza ,843.0,35.0,94.0,34.0,Die Thüringer
die Rote Goji Beete,100.0,31.0,0.1,5.1,1.6,Die Thüringer
Die Backfrische Pilze & Spinat,100.0,194.0,5.5,25.8,9.2,Die Thüringer
Die Beerenbauern Sauerkirsche Fruchtaufstrich,100.0,168.0,0.3,39.0,0.6,Die Thüringer
Die Backfrische Grillgemüse & Kartoffeln,1 Pizza ,722.0,21.2,98.5,30.0,Die Thüringer
die Natürlich Leichte Mayo,100.0,273.0,24.5,12.0,0.6,Die Thüringer
Die Beerenbauern Erdbeere Fruchtaufstrich,100.0,143.0,0.3,33.0,0.6,Die Thüringer
Die 5 Fruchtigen Zuckerfrei,1 Waffel,42.0,0.1,12.4,0.9,Die Thüringer
Die Fruchtige Schwarze Johannisbeere ,100.0,132.0,0.1,32.0,0.6,Die Thüringer
Die Extra Zarte Butter,100.0,675.0,74.3,0.8,0.7,Die Thüringer
Emmentaler Maultaschen Die Gerollten ,100.0,241.0,13.8,18.3,10.8,Die Thüringer
"Original Thüringer Leberwurst ""Hausmacher Art""",100.0,375.0,35.0,2.0,12.5,Die Thüringer
Die Knusperfrische Peperoni-Salami,100.0,215.0,8.8,22.6,10.3,Die Thüringer
Die Ofenfrische Schinken-Ananas,1 Pizza ,776.0,17.0,118.0,33.0,Die Thüringer
Die Ofenfrische Vier-Käse,1 Pizza ,917.0,34.0,109.0,38.0,Die Thüringer
Die Alpenfrische Milch Fettarm,100.0,50.0,1.8,4.9,3.5,Die Thüringer
Die Backfrische Mozzarella & Provolone ,1 Pizza ,721.0,27.3,81.2,33.6,Die Thüringer
Die Leichte mit Joghurt,1 Portion ,25.0,2.5,0.5,0.5,Die Thüringer
Die Backfrische Spargel Schinken,1 Pizza ,666.0,17.6,91.8,31.6,Die Thüringer
Die Ofenfrische Vier-Käse,100.0,217.0,7.6,27.0,9.4,Die Thüringer
Die Backfrische Mediterranes Gemüse,1 Pizza ,716.0,21.7,94.5,31.9,Die Thüringer
Pizza Veggie die Würzige,1 Pizza ,835.0,32.0,96.0,36.0,Die Thüringer
"Pizza Veggie ""die Herzhafte""",100.0,202.0,5.7,27.1,9.2,Die Thüringer
Die Leichte Butter ,1 Portion ,88.0,9.8,0.1,0.1,Die Thüringer
Die Ofenfrische Salami,1 Pizza ,899.0,33.0,109.0,37.0,Die Thüringer
Cassie & die Zauberbeere,100.0,359.0,6.0,58.3,9.3,Die Thüringer
Die Sahnige 10,1 Portion ,9.0,0.8,0.3,0.2,Die Thüringer
Die Backfrische Rustikal,1 Pizza ,762.0,26.2,90.9,36.8,Die Thüringer
Die Leichte Mayonnaise,100.0,280.0,27.0,9.1,0.5,Die Thüringer
Bratgriller die Originale,100.0,324.0,24.0,4.0,22.0,Die Thüringer
Die Frische Milch ,100.0,67.0,3.8,4.8,3.3,Die Thüringer
Bratgriller die Pikante ,100.0,326.0,23.0,4.4,21.0,Die Thüringer
Veganwurst die Bratwurst,100.0,164.0,2.1,4.0,32.2,Die Thüringer
Original Thüringer Bauernmett,100.0,290.0,26.0,1.0,13.0,Die Thüringer
Original Thüringer Rostbratwurst,100.0,255.0,22.0,0.7,13.5,Die Thüringer
Original Thüringer Rostbratwurst,100.0,259.0,22.0,0.6,14.2,Die Thüringer
Original Thüringer Rostbratwurst ,100.0,257.0,22.0,1.0,13.6,Die Thüringer
Original Thüringer Rostbratwurst,100.0,249.0,21.0,1.0,14.0,Die Thüringer
Thüringer Pflaumenmus Stückig,100.0,208.0,0.5,48.0,1.7,Die Thüringer
Original Thüringer Leberwurst,100.0,407.0,39.0,1.0,13.0,Die Thüringer
Original Thüringer Leberwurst ,100.0,287.0,25.0,2.0,13.0,Die Thüringer
Kloßteig Thüringer Art,100.0,100.0,0.1,22.3,1.6,Die Thüringer
Original Thüringer Rostbratwurst,100.0,265.0,22.6,1.0,14.0,Die Thüringer
Die Leichte,1 Portion ,35.0,3.9,0.0,0.0,Die Thüringer
Die Streichzarte,100.0,677.0,74.5,0.8,0.7,Die Thüringer
Die Leichte,100.0,351.0,39.0,0.0,0.0,Die Thüringer
Die Streichzarte,100.0,686.0,75.0,1.6,1.2,Die Thüringer
Die Käsige,100.0,312.0,28.0,2.0,13.0,Die Thüringer
Die Leichte,100.0,375.0,39.0,5.6,0.3,Die Thüringer
Die Leichte,100.0,250.0,25.0,3.0,2.0,Die Thüringer
Die Guten,100.0,361.0,2.5,70.0,13.0,Die Thüringer
Die Streichzarte,100.0,677.0,74.5,0.8,0.7,Die Thüringer
Die Feine,1 Portion ,63.0,7.0,0.01,0.01,Die Thüringer
Die Leichte,1 Portion ,24.0,2.0,1.0,1.0,Die Thüringer
Die Schlümpfe,100.0,334.0,0.5,82.0,0.5,Die Thüringer
Die Limo,100.0,37.0,0.2,8.8,0.5,Die Thüringer
Die Schorle,100.0,29.0,0.1,6.6,0.1,Die Thüringer
Die Streichbare,100.0,679.0,74.9,0.7,0.6,Die Thüringer
Die Feine,100.0,630.0,70.0,0.1,0.1,Die Thüringer
Die Blütenkönigin,100.0,456.0,23.5,42.8,13.3,Die Thüringer
Die Familiensuppe,1 Portion ,528.0,34.0,26.0,27.0,Die Thüringer
Die Kräftige,100.0,288.0,26.0,0.5,13.0,Die Thüringer
Die Leichtere,100.0,30.0,0.0,2.0,0.0,Die Thüringer
Thüringer Kochschinken,100.0,113.0,3.5,1.0,19.0,Die Thüringer
Thüringer Mett,100.0,237.0,19.0,0.0,16.5,Die Thüringer
Thüringer Meisterknacker,100.0,315.0,25.0,1.0,21.0,Die Thüringer
Thüringer Saftfleisch ,100.0,107.0,3.0,1.0,19.0,Die Thüringer
Thüringer Klöße,100.0,70.0,2.6,6.8,4.9,Die Thüringer
Thüringer Rostbratwurst ,100.0,257.0,22.0,1.0,13.6,Die Thüringer
Thüringer Jägerschnitzel,100.0,319.0,25.0,12.0,11.0,Die Thüringer
Thüringer Jägerschnitzel,100.0,282.0,20.0,12.0,13.0,Die Thüringer
Thüringer Sülzfleischwurst,100.0,130.0,7.0,1.0,15.0,Die Thüringer
Thüringer Rostbratwurst,100.0,276.0,24.0,1.0,14.0,Die Thüringer
Alt,100.0,41.0,0.0,2.5,0.47,Diebels
Diebels Light,100.0,28.0,0.0,2.4,0.3,Diebels
Alkoholfrei,100.0,13.0,0.0,2.1,0.5,Diebels
Cottage Pie,1 Portion ,329.0,16.5,27.0,16.5,Diet Chef
Chicken Curry ,1 Pack ,320.0,12.2,18.6,34.0,Diet Chef
Lamb Hot Pot,1 Portion,275.0,14.0,20.3,17.0,Diet Chef
Vegetable Curry,1 Portion ,213.0,4.9,37.5,4.9,Diet Chef
Vegetarian Korma,1 Portion ,282.0,9.3,21.3,28.5,Diet Chef
Chicken Korma,1 Pack ,324.0,15.0,13.8,33.3,Diet Chef
Chilli Con Carne,1 Portion ,295.0,10.8,28.6,20.8,Diet Chef
Tuna Pasta,1 Portion ,220.0,6.8,18.4,19.4,Diet Chef
Macaroni Cheese,1 Portion ,273.0,7.8,31.8,18.3,Diet Chef
Chicken Fricassee,1 Pack ,231.0,11.4,5.4,24.3,Diet Chef
Original Porridge Oats,1 Portion ,148.0,2.7,24.4,5.0,Diet Chef
Fruit & Oat Soft Cookie,100.0,392.0,15.4,42.2,4.6,Diet Chef
Chicken in Mushroom Sauce,1 packung ,225.0,6.9,17.1,23.7,Diet Chef
Hackbällchen aus Rind,1 Beutel ,408.0,18.6,26.1,33.9,Diet Chef
Müsliriegel Beeren,1 Riegel ,96.0,2.2,17.3,1.95,Diet Chef
Beef Meatballs,1 Portion ,216.0,3.5,18.0,25.0,Diet Chef
Mixed Bean Pasta Salad,1 Pack ,300.0,3.6,52.5,14.1,Diet Chef
Porridge With Apple & Cinnamon,1 Portion ,150.0,1.9,27.8,3.6,Diet Chef
Luxury Muesli,1 Pack ,149.0,3.4,25.5,4.0,Diet Chef
Original Granola ,1 Pack ,248.0,14.7,23.1,5.4,Diet Chef
Chocolate Granola,1 Portion ,195.0,11.5,18.0,4.3,Diet Chef
Sweet Caramel Microwavable Popcorn ,100.0,380.0,8.6,60.0,9.8,Diet Chef
Sweet & Sour Chicken,1 Pack ,270.0,4.9,32.7,24.0,Diet Chef
Fruit & Seed Mix,1 Portion  ,110.0,5.4,10.2,4.0,Diet Chef
Porridge With Banana & Vanilla ,1 Portion ,150.0,2.2,28.2,4.2,Diet Chef
Tuna Lasagne,1 Portion ,270.0,8.9,26.5,17.6,Diet Chef
Chocolate Flavour Protein Bar,1 Stück ,225.0,7.1,22.5,17.6,Diet Chef
Porridge mit Erdbeeren,1 Portion ,159.0,3.1,26.4,4.5,Diet Chef
Paella,100.0,142.0,1.2,21.7,11.2,Diet Chef
Buttermilk Pancake Mix,1 Portion ,152.0,2.4,28.7,3.6,Diet Chef
Impact Diet Whey Double Chocolate,1 serving ,200.0,3.8,8.4,31.6,Diet Chef
Diet Shake Raspberry Yoghurt Flavour ,1 Portion ,254.0,6.2,29.3,18.6,Diet Chef
Impact Diet Whey Natural Vanilla ,100.0,367.0,5.9,12.0,62.0,Diet Chef
Diet Whey Double Choc Brownie ,100.0,307.0,7.8,31.0,31.0,Diet Chef
Diet Bar Cinnamon Roll Flavour,100.0,304.0,8.5,5.6,39.0,Diet Chef
Diet Bar Chocolate Brownie Flavour,100.0,282.0,5.8,6.4,39.0,Diet Chef
Diet Shake Peach-Mango Flavour,1 Portion ,254.0,6.2,29.3,18.6,Diet Chef
Impact Diet Whey Strawberry Shortcake,100.0,367.0,7.2,15.0,59.0,Diet Chef
Diet Whey Triple Choc Cookie,100.0,306.0,7.7,31.0,31.0,Diet Chef
Zero Diet Whey Cookies & Cream,100.0,375.0,0.3,1.0,92.0,Diet Chef
Diet Whey Salted Caramel,100.0,365.0,5.0,12.0,68.0,Diet Chef
Impact Diet Whey Schoko,100.0,362.0,7.4,15.0,57.0,Diet Chef
Impact Diet Whey Chocolate ,100.0,367.0,6.5,9.9,63.0,Diet Chef
Diet Bar Cookies & Cream,100.0,314.0,8.8,12.0,36.0,Diet Chef
Chef Wang Curry mit Kokos,100.0,80.0,1.7,15.4,0.7,Diet Chef
Active Women Diet Blend,1 Portion ,96.0,0.6,1.6,21.0,Diet Chef
Active Women Diet Blend,100.0,375.0,3.0,4.0,82.0,Diet Chef
Diet Shake Strawberry-Yoghurt,1 Shake ,243.0,5.8,28.2,17.9,Diet Chef
Chef Select Chicken Tikka Masala,100.0,197.0,7.3,25.3,6.9,Diet Chef
Impact Diet Whey,2 Scoops ,200.0,3.8,8.4,31.6,Diet Chef
Diet Super Greens,1 Portion ,32.0,0.2,6.4,0.0,Diet Chef
Impact Diet Whey,100.0,361.0,7.3,16.0,56.0,Diet Chef
Diet Protein Truffles,100.0,321.0,9.0,23.9,33.9,Diet Chef
Zero Diet Whey,100.0,376.0,0.0,1.1,93.0,Diet Chef
Simons Perfect Diet ,1 Löffel  ,57.0,0.0,0.0,0.0,Diet Chef
Angebot G - Chef Salat,1 Portion,382.0,22.18,13.62,32.86,Diet Chef
Diet Coke Cherry,100.0,1.0,0.1,0.1,0.1,Diet Chef
Diet Shake Strawberry ,1 Portion ,160.0,3.0,20.0,11.9,Diet Chef
Diet Protein Shake,100.0,368.0,8.0,6.5,67.0,Diet Chef
Diet Noodles ,100.0,6.0,0.5,3.5,0.5,Diet Chef
Diet Shake,100.0,316.0,1.2,8.2,74.9,Diet Chef
Diet Shake,1 Portion ,174.0,3.3,6.4,26.0,Diet Chef
The Diet,100.0,356.0,1.5,8.0,76.0,Diet Chef
Diet Shake,100.0,367.0,8.2,16.0,49.0,Diet Chef
Diet Protein,1 Portion ,103.0,1.5,4.0,20.0,Diet Chef
Diet Rice,100.0,6.0,0.5,3.5,0.5,Diet Chef
123 Chef Frites ,100.0,169.0,5.5,25.0,3.0,Diet Chef
Diet Schokolade,1 Portion mit 300ml fettarmer milch ,276.0,8.4,21.5,26.2,Diet Chef
Diet Whey,1 Riegel ,178.0,4.5,14.0,25.0,Diet Chef
Diet Whey ,100.0,365.0,5.5,11.0,68.0,Diet Chef
Schoko Riegel,1 Riegel ,132.0,5.0,8.5,10.0,Diet SKN 
Diet Meal Replacement Extreme - Chocolate Silk,100.0,333.0,4.5,28.0,40.0,Diet SKN 
Diet Bar Chocolate Chip Cookie Dough Flavor,100.0,344.0,10.0,23.0,36.0,Diet SKN 
Impact Diet Whey Cookies & Cream Flavour,100.0,367.0,6.1,12.0,62.0,Diet SKN 
Diet Shake Chocolate-Nougat Flavour,100.0,377.0,7.8,42.6,29.8,Diet SKN 
Impact Diet Whey Double Chocolate,1 serving ,200.0,3.8,8.4,31.6,Diet SKN 
Diet Shake Raspberry Yoghurt Flavour ,1 Portion ,254.0,6.2,29.3,18.6,Diet SKN 
Impact Diet Whey Natural Vanilla ,100.0,367.0,5.9,12.0,62.0,Diet SKN 
Diet Whey Double Choc Brownie ,100.0,307.0,7.8,31.0,31.0,Diet SKN 
Diet Bar Cinnamon Roll Flavour,100.0,304.0,8.5,5.6,39.0,Diet SKN 
Diet Bar Chocolate Brownie Flavour,100.0,282.0,5.8,6.4,39.0,Diet SKN 
Diet Shake Peach-Mango Flavour,1 Portion ,254.0,6.2,29.3,18.6,Diet SKN 
Impact Diet Whey Strawberry Shortcake,100.0,367.0,7.2,15.0,59.0,Diet SKN 
Diet Whey Triple Choc Cookie,100.0,306.0,7.7,31.0,31.0,Diet SKN 
Zero Diet Whey Cookies & Cream,100.0,375.0,0.3,1.0,92.0,Diet SKN 
Diet Whey Salted Caramel,100.0,365.0,5.0,12.0,68.0,Diet SKN 
Impact Diet Whey Schoko,100.0,362.0,7.4,15.0,57.0,Diet SKN 
Impact Diet Whey Chocolate ,100.0,367.0,6.5,9.9,63.0,Diet SKN 
Diet Bar Cookies & Cream,100.0,314.0,8.8,12.0,36.0,Diet SKN 
Active Women Diet Blend,1 Portion ,96.0,0.6,1.6,21.0,Diet SKN 
Active Women Diet Blend,100.0,375.0,3.0,4.0,82.0,Diet SKN 
Diet Shake Strawberry-Yoghurt,1 Shake ,243.0,5.8,28.2,17.9,Diet SKN 
Impact Diet Whey,2 Scoops ,200.0,3.8,8.4,31.6,Diet SKN 
Diet Super Greens,1 Portion ,32.0,0.2,6.4,0.0,Diet SKN 
Impact Diet Whey,100.0,361.0,7.3,16.0,56.0,Diet SKN 
Diet Protein Truffles,100.0,321.0,9.0,23.9,33.9,Diet SKN 
Zero Diet Whey,100.0,376.0,0.0,1.1,93.0,Diet SKN 
Simons Perfect Diet ,1 Löffel  ,57.0,0.0,0.0,0.0,Diet SKN 
Diet Coke Cherry,100.0,1.0,0.1,0.1,0.1,Diet SKN 
Diet Shake Strawberry ,1 Portion ,160.0,3.0,20.0,11.9,Diet SKN 
Diet Whey ,100.0,365.0,5.5,11.0,68.0,Diet SKN 
Diet Support,1 Tagesportion ,24.0,0.3,3.7,0.8,Diet SKN 
Diet Shake,100.0,290.0,6.0,12.0,47.0,Diet SKN 
Überbackenes Käsebrotchen,1 brötchen  ,199.0,7.5,21.8,11.6,Dietz
Rahmschnitzel Vom Schweinerücken mit Spätzle,1 Portion ,507.0,18.8,46.4,38.0,Dietz
Schinkenwurst,100.0,232.0,19.2,0.5,14.6,Dietz
Penne All'arrabbiata,1 Portion  ,370.0,9.1,58.5,13.7,Dietz
Schweinegulasch in Kräftiger Sauce mit Spiralnudeln,100.0,117.0,3.9,12.3,8.1,Dietz
Lyoner,100.0,252.0,22.7,0.3,12.6,Dietz
Johannisbeer-Nektar,100.0,57.0,0.0,13.0,0.32,Dietz
Orangensaft - Premium (Direktsaft),100.0,48.0,0.1,10.3,0.8,Dietz
Linsen & Spätzle ,100.0,160.0,9.1,12.0,7.6,Dietz
Tomatensaft,100.0,16.0,0.06,2.7,0.9,Dietz
Gekochte Kichererbsen,100.0,117.0,2.3,14.0,6.2,Dilek
Gegrillte Rote Paprika ,100.0,37.0,0.3,7.0,0.8,Dilek
Weisse Bohnen in Tomatensauce ,100.0,136.0,6.0,16.0,4.5,Dilek
Gefüllte Weinblätter,100.0,130.0,7.2,14.9,1.5,Dilek
Dürüm Tortillas,100.0,277.0,4.5,50.0,7.1,Dilek
Bulgur,100.0,359.0,2.3,76.7,11.0,Dilek
Gefüllte Weinblätter mit Reis,100.0,126.0,6.8,14.0,1.8,Dilek
Schwarze Oliven mit Stein,100.0,343.0,35.0,4.5,1.7,Dilek
Weiße Bohnen,100.0,114.0,0.6,17.0,6.2,Dilek
Getrocknete Tomaten in Öl ,100.0,251.0,7.0,0.3,3.7,Dilek
Paprikasoße Mild,100.0,27.0,0.5,4.2,1.0,Dilek
Sonnenblumenkerne ,100.0,396.0,34.0,5.44,17.06,Dilek
Popcorn Mais,100.0,341.0,3.8,64.0,8.7,Dilek
Weiße Riesenbohnen ,100.0,98.0,0.7,13.0,6.0,Dilek
Couscous,100.0,359.0,1.5,69.0,14.0,Dilek
Mais Geröstet und Gewürzt,100.0,433.0,13.0,68.0,8.0,Dilek
Rote Linsen ,100.0,345.0,2.2,60.2,25.0,Dilek
Polenta Maisgriess,100.0,342.0,1.0,74.0,7.5,Dilek
Oliven,100.0,110.0,11.0,0.5,0.7,Dilek
Schwarzaugenbohnen,100.0,343.0,1.5,20.0,22.8,Dilek
Bio Dinkel Penne,100.0,361.0,1.4,73.3,12.1,Dinkel Max
Bio Dinkelvollkorn Spaghetti,100.0,344.0,2.4,62.0,13.0,Dinkel Max
Bio Dinkel Spätzle ,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Spaghetti,100.0,361.0,1.4,73.3,12.1,Dinkel Max
Dinkelvollkorn Spiralen,100.0,344.0,2.4,62.0,13.0,Dinkel Max
Bio Dinkel Lasagne,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Bio Dinkel Linguine,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Linguine,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Bio Dinkel Spiralen,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Bio Dinkel Tagliatelle ,100.0,360.0,1.5,74.0,11.0,Dinkel Max
Bio Dinkelvollkorn Makkronelli,100.0,344.0,1.7,63.8,13.2,Dinkel Max
Frische Nockerl mit Dinkel aus Ganzen Kartoffeln,100.0,143.0,0.7,28.0,4.3,Dinkel Max
Dinkel Cantuccini mit Mandeln und Honig,100.0,444.0,18.0,59.0,9.3,Dinkel Max
"das Dinkel Baguette 39 (L, V)",100.0,247.0,2.25,46.74,9.08,Dinkel Max
"Freche Freunde Apfel, Birne, Blaubeere & Dinkel ",100.0,55.0,0.0,12.0,0.6,Dinkel Max
Bio Roggen Vollkornbrot Dinkel und Grünkern,100.0,200.0,1.7,36.0,5.3,Dinkel Max
Mein Knusper Rustica Weizen-Dinkel-Mix,100.0,370.0,3.7,69.0,12.0,Dinkel Max
Bio Hafer-Dinkel-Kekse mit Himbeere,100.0,445.0,14.7,68.1,7.8,Dinkel Max
Back Mich 5 Steinofen Brötchen Dinkel,100.0,269.0,3.7,48.0,10.0,Dinkel Max
Back Mich 5 Steinofen Brötchen Dinkel,1 Brötchen ,161.0,2.2,28.8,6.0,Dinkel Max
Bio-Babykekse mit Dinkel und Apfel ,100.0,405.0,11.0,67.0,8.2,Dinkel Max
More Protein Tagliatelle mit Dinkel Gekocht,100.0,142.0,1.6,13.0,14.0,Dinkel Max
Filegro Sauerteig Panade mit Dinkel-Flocken,100.0,187.0,6.1,20.0,12.0,Dinkel Max
